k,type,score,label
2,Kmeans,0.215865,0
2,Kmeans,0.317749,1
2,Kmeans,0.199304,0
2,Kmeans,0.271624,1
2,Kmeans,0.177591,1
2,Kmeans,0.247882,1
2,Kmeans,0.326339,1
2,Kmeans,0.329034,1
2,Kmeans,0.118529,0
2,Kmeans,0.242633,0
2,Kmeans,0.463798,1
2,Kmeans,0.448282,1
2,Kmeans,-0.042962,0
2,Kmeans,0.490204,1
2,Kmeans,0.414534,1
2,Kmeans,0.319462,1
2,Kmeans,0.421458,0
2,Kmeans,0.148638,1
2,Kmeans,0.471929,1
2,Kmeans,0.390095,1
2,Kmeans,0.417463,1
2,Kmeans,0.282173,1
2,Kmeans,0.421802,1
2,Kmeans,0.43027,1
2,Kmeans,0.262161,0
2,Kmeans,0.466315,1
2,Kmeans,0.383744,0
2,Kmeans,0.346143,0
2,Kmeans,0.373071,0
2,Kmeans,0.514239,1
2,Kmeans,0.350406,1
2,Kmeans,0.313728,1
2,Kmeans,0.439127,1
2,Kmeans,0.328889,0
2,Kmeans,0.414255,1
2,Kmeans,0.105847,1
2,Kmeans,0.109345,0
2,Kmeans,0.299315,1
2,Kmeans,0.376591,1
2,Kmeans,0.328294,1
2,Kmeans,0.499871,1
2,Kmeans,0.464793,1
2,Kmeans,0.146104,1
2,Kmeans,0.20459,0
2,Kmeans,0.170167,1
2,Kmeans,0.51824,1
2,Kmeans,0.365411,0
2,Kmeans,0.35119,0
2,Kmeans,0.158994,1
2,Kmeans,0.241072,1
2,Kmeans,0.415048,1
2,Kmeans,0.165024,0
2,Kmeans,0.306235,1
2,Kmeans,0.354861,1
2,Kmeans,0.319714,1
2,Kmeans,0.223822,1
2,Kmeans,0.369858,0
2,Kmeans,0.298395,1
2,Kmeans,0.455853,1
2,Kmeans,0.407262,1
2,Kmeans,0.420876,1
2,Kmeans,0.469882,1
2,Kmeans,0.300882,1
2,Kmeans,0.459969,1
2,Kmeans,0.445913,1
2,Kmeans,0.461176,1
2,Kmeans,0.402079,1
2,Kmeans,0.419108,1
2,Kmeans,0.40731,1
2,Kmeans,0.198542,0
2,Kmeans,0.17692,0
2,Kmeans,0.45089,1
2,Kmeans,0.152091,1
2,Kmeans,-0.021645,0
2,Kmeans,0.354549,1
2,Kmeans,0.449851,1
2,Kmeans,0.34898,0
2,Kmeans,0.326204,0
2,Kmeans,0.425798,1
2,Kmeans,0.004797,0
2,Kmeans,0.481504,1
2,Kmeans,0.137818,0
2,Kmeans,0.337151,1
2,Kmeans,0.211842,1
2,Kmeans,0.446357,1
2,Kmeans,0.440153,1
2,Kmeans,0.32155,0
2,Kmeans,0.39742,1
2,Kmeans,-0.013448,0
2,Kmeans,0.313194,1
2,Kmeans,0.319866,0
2,Kmeans,0.449205,1
2,Kmeans,0.434963,1
2,Kmeans,0.391518,1
2,Kmeans,0.427454,1
2,Kmeans,0.2828,0
2,Kmeans,0.323895,1
2,Kmeans,0.261356,0
2,Kmeans,0.356909,1
2,Kmeans,0.406361,1
2,Kmeans,0.370088,1
2,Kmeans,0.111752,0
2,Kmeans,0.271132,1
2,Kmeans,0.248917,1
2,Kmeans,0.284405,1
2,Kmeans,0.18681,0
2,Kmeans,0.346068,1
2,Kmeans,0.42029,0
2,Kmeans,0.370859,1
2,Kmeans,0.387531,1
2,Kmeans,0.033445,0
2,Kmeans,0.375472,0
2,Kmeans,0.329155,1
2,Kmeans,0.360511,1
2,Kmeans,0.228866,1
2,Kmeans,0.362763,1
2,Kmeans,0.371158,0
2,Kmeans,0.398973,0
2,Kmeans,0.431171,1
2,Kmeans,0.341716,1
2,Kmeans,0.148687,1
2,Kmeans,0.386004,1
2,Kmeans,0.391779,1
2,Kmeans,0.281531,1
2,Kmeans,0.509757,1
2,Kmeans,0.326261,0
2,Kmeans,0.048976,1
2,Kmeans,0.327901,0
2,Kmeans,0.435311,1
2,Kmeans,0.419231,1
2,Kmeans,0.36948,1
2,Kmeans,0.427501,1
2,Kmeans,0.413059,1
2,Kmeans,0.417688,0
2,Kmeans,0.309807,1
2,Kmeans,0.508003,1
2,Kmeans,-0.001664,0
2,Kmeans,0.376372,1
2,Kmeans,0.380876,0
2,Kmeans,0.458781,1
2,Kmeans,0.45574,1
2,Kmeans,0.329546,0
2,Kmeans,0.40617,0
2,Kmeans,0.436485,1
2,Kmeans,0.427872,1
2,Kmeans,0.437052,1
2,Kmeans,0.427707,1
2,Kmeans,0.200798,1
2,Kmeans,0.430693,1
2,Kmeans,0.3294,0
2,Kmeans,0.233556,0
2,Kmeans,0.384428,1
2,Kmeans,0.421061,0
2,Kmeans,0.464634,1
2,Kmeans,0.282949,1
2,Kmeans,0.313893,1
2,Kmeans,0.398172,0
2,Kmeans,0.051119,1
2,Kmeans,0.395918,1
2,Kmeans,0.298969,1
2,Kmeans,0.22906,1
2,Kmeans,0.475258,1
2,Kmeans,0.398466,0
2,Kmeans,0.508029,1
2,Kmeans,0.492705,1
2,Kmeans,0.38888,1
2,Kmeans,0.284497,0
2,Kmeans,0.34642,1
2,Kmeans,0.364329,1
2,Kmeans,0.525769,1
2,Kmeans,0.526139,1
2,Kmeans,0.454951,1
2,Kmeans,0.40443,0
2,Kmeans,0.307574,1
2,Kmeans,0.160802,0
2,Kmeans,0.462844,1
2,Kmeans,0.443318,0
2,Kmeans,0.474492,1
2,Kmeans,0.295595,1
2,Kmeans,0.35205,0
2,Kmeans,0.475853,1
2,Kmeans,0.108333,0
2,Kmeans,0.378947,1
2,Kmeans,0.146434,1
2,Kmeans,0.440102,1
2,Kmeans,0.340673,1
2,Kmeans,0.471151,1
2,Kmeans,0.095446,0
2,Kmeans,0.483828,1
2,Kmeans,0.430252,1
2,Kmeans,0.378839,0
2,Kmeans,0.312237,0
2,Kmeans,0.368175,1
2,Kmeans,0.147106,1
2,Kmeans,0.218568,0
2,Kmeans,0.273108,1
2,Kmeans,0.221839,1
2,Kmeans,0.379512,0
2,Kmeans,0.192928,0
2,Kmeans,0.370762,1
2,Kmeans,0.410469,0
2,Kmeans,0.49248,1
2,Kmeans,0.270085,0
2,Kmeans,0.426482,1
2,Kmeans,0.372992,1
2,Kmeans,0.490186,1
2,Kmeans,0.405139,0
2,Kmeans,0.147998,1
2,Kmeans,0.300798,0
2,Kmeans,0.334394,1
2,Kmeans,0.128249,1
2,Kmeans,0.118525,1
2,Kmeans,0.330498,1
2,Kmeans,0.330684,1
2,Kmeans,0.319461,1
2,Kmeans,0.337412,1
2,Kmeans,0.484061,1
2,Kmeans,0.40331,0
2,Kmeans,0.364796,1
2,Kmeans,0.434839,1
2,Kmeans,0.239238,0
2,Kmeans,0.429016,1
2,Kmeans,0.465777,1
2,Kmeans,0.437056,0
2,Kmeans,0.426154,0
2,Kmeans,0.391064,0
2,Kmeans,0.275468,1
2,Kmeans,0.207214,0
2,Kmeans,0.279498,1
2,Kmeans,0.499454,1
2,Kmeans,0.466434,1
2,Kmeans,0.382466,1
2,Kmeans,0.44105,0
2,Kmeans,0.21832,0
2,Kmeans,0.174443,1
2,Kmeans,0.488001,1
2,Kmeans,0.272752,1
2,Kmeans,0.132991,0
2,Kmeans,0.284783,0
2,Kmeans,0.48845,1
2,Kmeans,0.423444,1
2,Kmeans,0.373208,1
2,Kmeans,0.501984,1
2,Kmeans,0.128833,1
2,Kmeans,0.492467,1
2,Kmeans,0.446223,1
2,Kmeans,0.388215,1
2,Kmeans,0.230196,0
2,Kmeans,0.344726,0
2,Kmeans,0.453839,1
2,Kmeans,0.295018,0
2,Kmeans,0.37179,1
2,Kmeans,0.090498,0
2,Kmeans,0.321594,1
2,Kmeans,0.47729,1
2,Kmeans,0.393727,1
2,Kmeans,0.450832,1
2,Kmeans,0.075587,1
2,Kmeans,0.393492,0
2,Kmeans,0.022045,0
2,Kmeans,0.425596,1
2,Kmeans,0.315982,0
2,Kmeans,0.336626,0
2,Kmeans,0.446713,1
2,Kmeans,0.329688,0
2,Kmeans,0.464593,1
2,Kmeans,0.254459,1
2,Kmeans,0.337406,1
2,Kmeans,0.397658,1
2,Kmeans,0.387271,1
2,Kmeans,0.449542,1
2,Kmeans,0.278842,0
2,Kmeans,0.364576,0
2,Kmeans,0.493407,1
2,Kmeans,0.192666,1
2,Kmeans,0.171375,0
2,Kmeans,0.358778,1
2,Kmeans,0.437873,1
2,Kmeans,0.286243,0
2,Kmeans,0.391667,1
2,Kmeans,0.40175,0
2,Kmeans,0.438991,0
2,Kmeans,0.000593,0
2,Kmeans,0.108366,1
2,Kmeans,0.176538,0
2,Kmeans,0.341178,1
2,Kmeans,0.352753,1
2,Kmeans,0.259271,1
2,Kmeans,0.25508,1
2,Kmeans,0.521886,1
2,Kmeans,0.427726,1
2,Kmeans,0.48868,1
2,Kmeans,0.38444,0
2,Kmeans,0.393189,0
2,Kmeans,0.298727,0
2,Kmeans,0.207105,0
2,Kmeans,0.425514,0
2,Kmeans,0.438606,1
2,Kmeans,0.345307,0
2,Kmeans,0.408821,1
2,Kmeans,0.461957,1
2,Kmeans,0.456114,1
2,Kmeans,0.488202,1
2,Kmeans,0.434912,1
2,Kmeans,0.336867,0
2,Kmeans,0.489589,1
2,Kmeans,0.364935,1
2,Kmeans,0.310517,1
2,Kmeans,0.209795,1
2,Kmeans,0.335201,0
2,Kmeans,0.282249,1
2,Kmeans,0.456826,1
2,Kmeans,0.395926,1
2,Kmeans,0.406225,1
2,Kmeans,0.147038,1
2,Kmeans,0.482233,1
2,Kmeans,0.408255,1
2,Kmeans,0.222008,1
2,Kmeans,0.375883,0
2,Kmeans,0.38255,0
2,Kmeans,0.381817,1
2,Kmeans,0.295165,1
2,Kmeans,0.388575,1
2,Kmeans,0.477544,1
2,Kmeans,0.168129,1
2,Kmeans,0.317653,0
2,Kmeans,-0.035194,0
2,Kmeans,0.146772,1
2,Kmeans,0.361215,0
2,Kmeans,0.398294,1
2,Kmeans,0.358781,1
2,Kmeans,0.350797,1
2,Kmeans,0.473955,1
2,Kmeans,0.203297,1
2,Kmeans,0.459545,1
2,Kmeans,0.231007,1
2,Kmeans,0.422451,0
2,Kmeans,0.368622,1
2,Kmeans,0.37293,0
2,Kmeans,0.421711,1
2,Kmeans,0.467934,1
2,Kmeans,0.394664,1
2,Kmeans,0.380726,0
2,Kmeans,0.14868,1
2,Kmeans,0.412913,1
2,Kmeans,0.425002,1
2,Kmeans,0.446644,1
2,Kmeans,0.21489,1
2,Kmeans,0.396282,1
2,Kmeans,0.456366,1
2,Kmeans,0.188154,1
2,Kmeans,0.398615,1
2,Kmeans,0.439078,1
2,Kmeans,0.465922,1
2,Kmeans,0.3417,0
2,Kmeans,0.487724,1
2,Kmeans,0.489042,1
2,Kmeans,0.137772,1
2,Kmeans,0.319327,1
2,Kmeans,0.288078,1
2,Kmeans,0.192994,0
2,Kmeans,0.357628,1
2,Kmeans,0.444268,1
2,Kmeans,0.465486,1
2,Kmeans,0.391858,1
2,Kmeans,0.503876,1
2,Kmeans,0.419357,1
2,Kmeans,0.314064,0
2,Kmeans,0.253967,1
2,Kmeans,0.409653,1
2,Kmeans,0.184956,0
2,Kmeans,0.093882,1
2,Kmeans,0.407911,1
2,Kmeans,0.299129,1
2,Kmeans,0.494099,1
2,Kmeans,0.333413,0
2,Kmeans,0.239563,0
2,Kmeans,0.361363,0
2,Kmeans,0.36163,1
2,Kmeans,0.513276,1
2,Kmeans,0.402955,1
2,Kmeans,0.475024,1
2,Kmeans,0.511956,1
2,Kmeans,0.370985,1
2,Kmeans,0.392212,1
2,Kmeans,0.302535,1
2,Kmeans,0.336486,1
2,Kmeans,0.050246,1
2,Kmeans,0.457421,1
2,Kmeans,0.431695,0
2,Kmeans,0.42293,1
2,Kmeans,0.404795,0
2,Kmeans,0.131917,1
2,Kmeans,0.458888,1
2,Kmeans,0.258272,0
2,Kmeans,0.453668,1
2,Kmeans,0.486745,1
2,Kmeans,0.514569,1
2,Kmeans,0.307529,0
2,Kmeans,0.424248,1
2,Kmeans,-0.046288,0
2,Kmeans,0.271088,1
2,Kmeans,0.248216,1
2,Kmeans,0.254413,1
2,Kmeans,0.460512,1
2,Kmeans,0.388229,1
2,Kmeans,0.247902,0
2,Kmeans,0.370335,0
2,Kmeans,0.352916,1
2,Kmeans,0.466687,1
2,Kmeans,0.463648,1
2,Kmeans,0.451363,1
2,Kmeans,0.401251,1
2,Kmeans,0.280291,1
2,Kmeans,0.444183,1
2,Kmeans,0.491836,1
2,Kmeans,-0.061931,0
2,Kmeans,0.350643,1
2,Kmeans,0.31939,1
2,Kmeans,0.500489,1
2,Kmeans,0.466742,1
2,Kmeans,0.060236,0
2,Kmeans,0.382753,1
2,Kmeans,0.147717,1
2,Kmeans,0.331823,0
2,Kmeans,0.388593,1
2,Kmeans,0.425261,1
2,Kmeans,0.439795,1
2,Kmeans,0.393481,1
2,Kmeans,0.371088,1
2,Kmeans,0.424566,1
2,Kmeans,0.292353,0
2,Kmeans,0.38633,1
2,Kmeans,0.371102,1
2,Kmeans,0.469565,1
2,Kmeans,0.108777,1
2,Kmeans,0.401732,0
2,Kmeans,0.400935,1
2,Kmeans,0.304155,1
2,Kmeans,0.387058,1
2,Kmeans,0.491137,1
2,Kmeans,0.505594,1
2,Kmeans,0.38371,0
2,Kmeans,0.453888,1
2,Kmeans,0.373187,1
2,Kmeans,0.111078,0
2,Kmeans,0.242369,0
2,Kmeans,0.162925,0
2,Kmeans,0.430715,0
2,Kmeans,0.485196,1
2,Kmeans,0.16709,1
2,Kmeans,0.41736,1
2,Kmeans,0.408707,1
2,Kmeans,0.421461,1
2,Kmeans,0.436142,1
2,Kmeans,0.337369,1
2,Kmeans,0.018421,0
2,Kmeans,0.506059,1
2,Kmeans,0.182246,0
2,Kmeans,0.343787,1
2,Kmeans,0.338651,1
2,Kmeans,0.35087,1
2,Kmeans,0.405987,1
2,Kmeans,0.055705,1
2,Kmeans,0.269378,0
2,Kmeans,0.326642,1
2,Kmeans,0.435809,1
2,Kmeans,0.359285,0
2,Kmeans,0.502813,1
2,Kmeans,0.226385,1
2,Kmeans,0.234794,1
2,Kmeans,0.444809,1
2,Kmeans,0.358525,1
2,Kmeans,0.416847,1
2,Kmeans,0.435381,1
2,Kmeans,0.084372,1
2,Kmeans,0.482319,1
2,Kmeans,0.461628,1
2,Kmeans,0.228685,1
2,Kmeans,0.491407,1
2,Kmeans,0.442304,1
2,Kmeans,0.346727,1
2,Kmeans,0.347807,1
2,Kmeans,-0.00299,0
2,Kmeans,0.452283,1
2,Kmeans,0.460568,1
2,Kmeans,0.452727,1
2,Kmeans,0.489117,1
2,Kmeans,0.280185,1
2,Kmeans,0.344892,1
2,Kmeans,0.449842,1
2,Kmeans,0.366595,1
2,Kmeans,0.335378,1
2,Kmeans,0.299101,0
2,Kmeans,0.27278,0
2,Kmeans,0.325819,1
2,Kmeans,0.395348,1
2,Kmeans,0.295544,1
2,Kmeans,0.202684,1
2,Kmeans,0.406134,1
2,Kmeans,0.344945,1
2,Kmeans,0.431689,1
2,Kmeans,0.484412,1
2,Kmeans,0.5173,1
2,Kmeans,0.382434,1
2,Kmeans,0.065365,0
2,Kmeans,0.17715,0
2,Kmeans,0.208141,0
2,Kmeans,0.477216,1
2,Kmeans,0.471538,1
2,Kmeans,0.424152,0
2,Kmeans,0.461231,1
2,Kmeans,0.422114,1
2,Kmeans,0.270926,1
2,Kmeans,0.518963,1
2,Kmeans,0.481348,1
2,Kmeans,0.462544,1
2,Kmeans,0.345342,1
2,Kmeans,0.391139,0
2,Kmeans,0.281784,0
2,Kmeans,0.200129,1
2,Kmeans,0.298077,1
2,Kmeans,-0.043934,0
2,Kmeans,0.299868,1
2,Kmeans,0.37361,1
2,Kmeans,0.40841,1
2,Kmeans,0.428906,1
2,Kmeans,0.52765,1
2,Kmeans,0.310553,1
2,Kmeans,0.348103,1
2,Kmeans,0.295324,1
2,Kmeans,0.127113,1
2,Kmeans,0.245934,0
2,Kmeans,0.308214,1
2,Kmeans,0.38609,0
2,Kmeans,0.487602,1
2,Kmeans,-0.043983,0
2,Kmeans,0.410873,1
2,Kmeans,0.478949,1
2,Kmeans,0.413702,1
2,Kmeans,0.424053,0
2,Kmeans,0.409426,1
2,Kmeans,0.452533,1
2,Kmeans,0.444404,1
2,Kmeans,0.453213,1
2,Kmeans,0.459231,1
2,Kmeans,0.372692,0
2,Kmeans,0.395861,0
2,Kmeans,0.166437,0
2,Kmeans,0.365889,0
2,Kmeans,0.441135,1
2,Kmeans,0.256212,1
2,Kmeans,0.465697,1
2,Kmeans,0.285897,0
2,Kmeans,-0.003837,0
2,Kmeans,0.389763,0
2,Kmeans,-0.011188,0
2,Kmeans,0.133265,1
2,Kmeans,0.343096,0
2,Kmeans,0.265116,1
2,Kmeans,0.379084,1
2,Kmeans,0.437238,1
2,Kmeans,0.383618,1
2,Kmeans,0.517319,1
2,Kmeans,0.398748,1
2,Kmeans,0.453361,1
2,Kmeans,0.320816,0
2,Kmeans,0.357498,0
2,Kmeans,0.435797,1
2,Kmeans,0.375908,1
2,Kmeans,0.202687,1
2,Kmeans,0.388877,0
2,Kmeans,0.380167,0
2,Kmeans,0.394008,1
2,Kmeans,0.291257,1
2,Kmeans,0.416565,1
2,Kmeans,0.098704,1
2,Kmeans,0.397461,1
2,Kmeans,0.103036,1
2,Kmeans,0.468975,1
2,Kmeans,0.408449,1
2,Kmeans,0.382294,1
2,Kmeans,0.438357,1
2,Kmeans,0.378633,0
2,Kmeans,0.398291,1
2,Kmeans,0.446285,1
2,Kmeans,0.455798,1
2,Kmeans,0.378852,1
2,Kmeans,0.338138,1
2,Kmeans,0.425248,0
2,Kmeans,0.328631,1
2,Kmeans,0.46976,1
2,Kmeans,0.395951,1
2,Kmeans,0.387963,1
2,Kmeans,0.491397,1
2,Kmeans,0.430406,0
2,Kmeans,0.318751,1
2,Kmeans,0.324032,0
2,Kmeans,0.428665,1
2,Kmeans,0.189028,1
2,Kmeans,0.231202,1
2,Kmeans,0.380315,0
2,Kmeans,0.484355,1
2,Kmeans,0.422951,0
2,Kmeans,0.370988,1
2,Kmeans,0.448182,1
2,Kmeans,0.397235,1
2,Kmeans,0.340832,1
2,Kmeans,0.3071,1
2,Kmeans,0.31969,1
2,Kmeans,0.345219,1
2,Kmeans,0.319951,0
2,Kmeans,0.388524,1
2,Kmeans,0.405943,0
2,Kmeans,0.452867,1
2,Kmeans,0.30247,1
2,Kmeans,0.323038,0
2,Kmeans,0.082294,1
2,Kmeans,0.38398,0
2,Kmeans,0.147667,0
2,Kmeans,0.282966,1
2,Kmeans,0.397915,1
2,Kmeans,0.373532,1
2,Kmeans,0.398066,0
2,Kmeans,0.402324,0
2,Kmeans,0.377549,1
2,Kmeans,0.332647,1
2,Kmeans,0.48122,1
2,Kmeans,0.406151,1
2,Kmeans,0.36096,1
2,Kmeans,0.422911,1
2,Kmeans,0.402272,0
2,Kmeans,0.345932,1
2,Kmeans,0.229017,0
2,Kmeans,0.357131,1
2,Kmeans,0.426096,1
2,Kmeans,0.47869,1
2,Kmeans,0.430467,1
2,Kmeans,0.076713,1
2,Kmeans,0.34869,0
2,Kmeans,0.310619,0
2,Kmeans,0.29182,1
2,Kmeans,0.220664,1
2,Kmeans,0.239983,1
2,Kmeans,0.491343,1
2,Kmeans,0.356784,0
2,Kmeans,0.171843,1
2,Kmeans,0.475802,1
2,Kmeans,0.139181,1
2,Kmeans,0.388136,0
2,Kmeans,0.384874,1
2,Kmeans,0.370087,1
2,Kmeans,0.480983,1
2,Kmeans,0.323534,0
2,Kmeans,0.417947,1
2,Kmeans,0.435497,0
2,Kmeans,0.444508,1
2,Kmeans,0.474348,1
2,Kmeans,0.489156,1
2,Kmeans,0.22598,1
2,Kmeans,0.493308,1
2,Kmeans,0.481593,1
2,Kmeans,0.320574,0
2,Kmeans,0.411187,1
2,Kmeans,0.193495,0
2,Kmeans,0.014162,0
2,Kmeans,0.436427,1
2,Kmeans,0.365726,1
2,Kmeans,0.264052,0
2,Kmeans,0.182943,0
2,Kmeans,0.369993,1
2,Kmeans,0.47354,1
2,Kmeans,0.48575,1
2,Kmeans,0.212486,1
2,Kmeans,0.507545,1
2,Kmeans,0.316398,1
2,Kmeans,0.378273,1
2,Kmeans,0.478615,1
2,Kmeans,0.438896,1
2,Kmeans,0.436087,0
2,Kmeans,0.413362,0
2,Kmeans,0.326168,0
2,Kmeans,0.482142,1
2,Kmeans,0.336852,1
2,Kmeans,0.254668,1
2,Kmeans,0.417168,1
2,Kmeans,0.276618,0
2,Kmeans,0.315912,1
2,Kmeans,0.470919,1
2,Kmeans,0.27667,0
2,Kmeans,0.349015,1
2,Kmeans,0.330528,1
2,Kmeans,0.001778,0
2,Kmeans,0.467138,1
2,Kmeans,0.30425,0
2,Kmeans,0.462411,1
2,Kmeans,0.351291,0
2,Kmeans,0.477217,1
2,Kmeans,0.391027,1
2,Kmeans,0.245566,1
2,Kmeans,0.359445,1
2,Kmeans,0.464788,1
2,Kmeans,0.389251,1
2,Kmeans,0.449591,1
2,Kmeans,0.40854,1
2,Kmeans,0.271814,1
2,Kmeans,0.208139,1
2,Kmeans,0.297534,1
2,Kmeans,0.422827,1
2,Kmeans,0.426576,1
2,Kmeans,0.374977,1
2,Kmeans,0.500158,1
2,Kmeans,0.396561,1
2,Kmeans,0.360402,0
2,Kmeans,0.428633,1
2,Kmeans,0.416583,0
2,Kmeans,0.410231,1
2,Kmeans,0.450438,1
2,Kmeans,0.469857,1
2,Kmeans,0.458816,1
2,Kmeans,0.376121,1
2,Kmeans,0.359103,0
2,Kmeans,0.263216,0
2,Kmeans,0.148703,0
2,Kmeans,0.44866,1
2,Kmeans,0.500535,1
2,Kmeans,0.344227,0
2,Kmeans,0.436617,0
2,Kmeans,0.352333,1
2,Kmeans,0.48907,1
2,Kmeans,0.403076,1
2,Kmeans,0.458478,1
2,Kmeans,0.271678,0
2,Kmeans,0.349246,1
2,Kmeans,0.24543,1
2,Kmeans,0.235589,1
2,Kmeans,0.428177,1
2,Kmeans,0.3853,1
2,Kmeans,0.259,1
2,Kmeans,0.407485,0
2,Kmeans,0.399535,1
2,Kmeans,0.120245,1
2,Kmeans,0.348034,1
2,Kmeans,0.481612,1
2,Kmeans,0.281501,1
2,Kmeans,0.269895,1
2,Kmeans,0.013764,0
2,Kmeans,0.297475,1
2,Kmeans,0.290906,0
2,Kmeans,-0.043112,0
2,Kmeans,0.137337,1
2,Kmeans,0.467598,1
2,Kmeans,0.368488,1
2,Kmeans,0.418362,1
2,Kmeans,0.434385,1
2,Kmeans,0.218777,1
2,Kmeans,0.317301,0
2,Kmeans,0.169381,0
2,Kmeans,0.308248,1
2,Kmeans,0.186749,1
2,Kmeans,0.340403,1
2,Kmeans,0.385142,1
2,Kmeans,0.446021,1
2,Kmeans,0.348082,1
2,Kmeans,0.007731,0
2,Kmeans,0.353518,0
2,Kmeans,0.135418,1
2,Kmeans,0.436701,1
2,Kmeans,0.24707,1
2,Kmeans,0.293846,1
2,Kmeans,0.355968,1
2,Kmeans,0.496931,1
2,Kmeans,0.110761,0
2,Kmeans,0.015653,0
2,Kmeans,0.449792,1
2,Kmeans,0.449039,1
2,Kmeans,0.470169,1
2,Kmeans,0.415197,0
2,Kmeans,0.414484,1
2,Kmeans,0.341337,1
2,Kmeans,0.47213,1
2,Kmeans,0.301957,0
2,Kmeans,0.439714,0
2,Kmeans,0.416233,1
