k,type,score,label
2,Kmeans,0.810102,0
2,Kmeans,0.799914,0
2,Kmeans,0.716105,0
2,Kmeans,0.619369,0
2,Kmeans,0.760384,0
2,Kmeans,0.815038,0
2,Kmeans,0.81613,0
2,Kmeans,0.784923,0
2,Kmeans,0.812083,0
2,Kmeans,0.342421,1
2,Kmeans,0.511183,0
2,Kmeans,0.812872,0
2,Kmeans,0.595879,0
2,Kmeans,0.33142,0
2,Kmeans,0.807284,0
2,Kmeans,0.742968,0
2,Kmeans,0.388057,0
2,Kmeans,0.162103,0
2,Kmeans,0.735362,0
2,Kmeans,0.810569,0
2,Kmeans,0.800306,0
2,Kmeans,0.811229,0
2,Kmeans,0.81025,0
2,Kmeans,0.811354,0
2,Kmeans,0.599245,0
2,Kmeans,0.80153,0
2,Kmeans,0.1649,1
2,Kmeans,0.437984,1
2,Kmeans,0.810797,0
2,Kmeans,0.778828,0
2,Kmeans,0.813928,0
2,Kmeans,0.814621,0
2,Kmeans,0.169417,0
2,Kmeans,0.772423,0
2,Kmeans,0.807157,0
2,Kmeans,0.789271,0
2,Kmeans,0.784213,0
2,Kmeans,0.797669,0
2,Kmeans,0.747684,0
2,Kmeans,0.742604,0
2,Kmeans,0.375451,0
2,Kmeans,0.806127,0
2,Kmeans,0.248781,0
2,Kmeans,0.802277,0
2,Kmeans,0.808824,0
2,Kmeans,0.806083,0
2,Kmeans,0.793011,0
2,Kmeans,0.813928,0
2,Kmeans,0.815281,0
2,Kmeans,0.08533,0
2,Kmeans,0.474985,0
2,Kmeans,0.813072,0
2,Kmeans,0.796442,0
2,Kmeans,0.782635,0
2,Kmeans,0.809497,0
2,Kmeans,0.793842,0
2,Kmeans,0.812745,0
2,Kmeans,0.776716,0
2,Kmeans,0.439065,0
2,Kmeans,0.385212,0
2,Kmeans,0.806185,0
2,Kmeans,0.80059,0
2,Kmeans,0.814036,0
2,Kmeans,0.758707,0
2,Kmeans,0.804279,0
2,Kmeans,0.816366,0
2,Kmeans,0.755291,0
2,Kmeans,0.28346,0
2,Kmeans,0.789383,0
2,Kmeans,0.80593,0
2,Kmeans,0.781808,0
2,Kmeans,0.693788,0
2,Kmeans,0.807423,0
2,Kmeans,0.739927,0
2,Kmeans,0.556246,0
2,Kmeans,0.782327,0
2,Kmeans,0.194257,0
2,Kmeans,0.537592,0
2,Kmeans,0.786522,0
2,Kmeans,0.029923,1
2,Kmeans,0.813491,0
2,Kmeans,0.812808,0
2,Kmeans,0.790564,0
2,Kmeans,0.525978,0
2,Kmeans,0.787139,0
2,Kmeans,0.792024,0
2,Kmeans,0.789881,0
2,Kmeans,0.799717,0
2,Kmeans,0.793118,0
2,Kmeans,0.796814,0
2,Kmeans,0.741075,0
2,Kmeans,0.701797,0
2,Kmeans,0.808838,0
2,Kmeans,0.810355,0
2,Kmeans,0.815782,0
2,Kmeans,0.81351,0
2,Kmeans,0.620468,0
2,Kmeans,0.611051,0
2,Kmeans,0.755974,0
2,Kmeans,0.767638,0
2,Kmeans,0.790435,0
2,Kmeans,0.554707,0
2,Kmeans,0.574449,0
2,Kmeans,0.806068,0
2,Kmeans,0.567872,0
2,Kmeans,0.769807,0
2,Kmeans,0.447401,1
2,Kmeans,0.81446,0
2,Kmeans,0.815255,0
2,Kmeans,0.814984,0
2,Kmeans,0.237604,0
2,Kmeans,0.804224,0
2,Kmeans,0.802974,0
2,Kmeans,0.800214,0
2,Kmeans,0.32405,0
2,Kmeans,0.557186,0
2,Kmeans,0.80061,0
2,Kmeans,0.798384,0
2,Kmeans,0.813858,0
2,Kmeans,0.241104,0
2,Kmeans,0.788849,0
2,Kmeans,0.36483,0
2,Kmeans,0.806705,0
2,Kmeans,0.537703,0
2,Kmeans,0.733684,0
2,Kmeans,0.740414,0
2,Kmeans,0.804519,0
2,Kmeans,0.654755,0
2,Kmeans,0.805313,0
2,Kmeans,0.80594,0
2,Kmeans,0.800598,0
2,Kmeans,0.781979,0
2,Kmeans,0.814244,0
2,Kmeans,0.749396,0
2,Kmeans,0.301916,0
2,Kmeans,0.702679,0
2,Kmeans,0.506825,0
2,Kmeans,0.776201,0
2,Kmeans,0.402032,1
2,Kmeans,0.429634,0
2,Kmeans,0.139103,0
2,Kmeans,0.740694,0
2,Kmeans,0.80763,0
2,Kmeans,0.808046,0
2,Kmeans,0.739893,0
2,Kmeans,0.792215,0
2,Kmeans,0.711567,0
2,Kmeans,0.770663,0
2,Kmeans,0.260133,0
2,Kmeans,0.356977,0
2,Kmeans,0.80657,0
2,Kmeans,0.561261,0
2,Kmeans,0.794779,0
2,Kmeans,0.813403,0
2,Kmeans,0.793923,0
2,Kmeans,0.731023,0
2,Kmeans,0.811418,0
2,Kmeans,0.807496,0
2,Kmeans,0.73945,0
2,Kmeans,0.708187,0
2,Kmeans,0.733862,0
2,Kmeans,0.685346,0
2,Kmeans,0.815828,0
2,Kmeans,0.649183,0
2,Kmeans,0.604661,0
2,Kmeans,0.777646,0
2,Kmeans,0.802799,0
2,Kmeans,0.792058,0
2,Kmeans,0.749089,0
2,Kmeans,0.783306,0
2,Kmeans,0.803445,0
2,Kmeans,0.782926,0
2,Kmeans,0.709393,0
2,Kmeans,0.777265,0
2,Kmeans,0.766961,0
2,Kmeans,0.759212,0
2,Kmeans,0.414174,1
2,Kmeans,0.683932,0
2,Kmeans,0.774579,0
2,Kmeans,0.807411,0
2,Kmeans,0.386034,0
2,Kmeans,0.790266,0
2,Kmeans,0.801671,0
2,Kmeans,0.805851,0
2,Kmeans,0.805564,0
2,Kmeans,0.801703,0
2,Kmeans,0.663751,0
2,Kmeans,0.047581,1
2,Kmeans,0.704567,0
2,Kmeans,0.695199,0
2,Kmeans,0.778573,0
2,Kmeans,0.685714,0
2,Kmeans,0.76337,0
2,Kmeans,0.784498,0
2,Kmeans,0.442525,1
2,Kmeans,0.792092,0
2,Kmeans,0.628787,0
2,Kmeans,0.076421,0
2,Kmeans,0.812998,0
2,Kmeans,0.785214,0
2,Kmeans,0.809923,0
2,Kmeans,0.545693,0
2,Kmeans,0.715385,0
2,Kmeans,0.539137,0
2,Kmeans,0.784387,0
2,Kmeans,0.803603,0
2,Kmeans,0.812493,0
2,Kmeans,0.804622,0
2,Kmeans,0.217636,1
2,Kmeans,0.726327,0
2,Kmeans,0.803466,0
2,Kmeans,0.79457,0
2,Kmeans,0.80292,0
2,Kmeans,0.812786,0
2,Kmeans,0.712394,0
2,Kmeans,0.812756,0
2,Kmeans,0.816588,0
2,Kmeans,0.454811,0
2,Kmeans,0.802785,0
2,Kmeans,0.815905,0
2,Kmeans,0.810276,0
2,Kmeans,0.776143,0
2,Kmeans,0.774368,0
2,Kmeans,0.808945,0
2,Kmeans,0.244799,1
2,Kmeans,0.371259,1
2,Kmeans,0.772601,0
2,Kmeans,0.742351,0
2,Kmeans,0.794588,0
2,Kmeans,0.729866,0
2,Kmeans,0.780996,0
2,Kmeans,0.806314,0
2,Kmeans,0.608779,0
2,Kmeans,0.811596,0
2,Kmeans,0.771556,0
2,Kmeans,0.787192,0
2,Kmeans,0.475527,0
2,Kmeans,0.77991,0
2,Kmeans,0.811905,0
2,Kmeans,0.773301,0
2,Kmeans,0.256246,1
2,Kmeans,0.497475,0
2,Kmeans,0.792722,0
2,Kmeans,0.047412,1
2,Kmeans,0.816069,0
2,Kmeans,0.211446,0
2,Kmeans,0.80671,0
2,Kmeans,0.525241,0
2,Kmeans,0.685489,0
2,Kmeans,0.665679,0
2,Kmeans,0.794412,0
2,Kmeans,0.812171,0
2,Kmeans,0.444207,0
2,Kmeans,0.597946,0
2,Kmeans,0.773189,0
2,Kmeans,0.767368,0
2,Kmeans,0.773147,0
2,Kmeans,0.737396,0
2,Kmeans,0.798281,0
2,Kmeans,0.767606,0
2,Kmeans,0.724209,0
2,Kmeans,0.792853,0
2,Kmeans,0.807915,0
2,Kmeans,0.762094,0
2,Kmeans,0.798284,0
2,Kmeans,0.811644,0
2,Kmeans,-0.07849,1
2,Kmeans,0.719035,0
2,Kmeans,0.150406,1
2,Kmeans,0.687051,0
2,Kmeans,0.776444,0
2,Kmeans,0.776311,0
2,Kmeans,0.702695,0
2,Kmeans,0.805576,0
2,Kmeans,0.757985,0
2,Kmeans,0.337091,1
2,Kmeans,0.805822,0
2,Kmeans,0.805069,0
2,Kmeans,0.795039,0
2,Kmeans,0.373577,0
2,Kmeans,0.441975,1
2,Kmeans,0.353374,0
2,Kmeans,0.809775,0
2,Kmeans,0.809676,0
2,Kmeans,0.804416,0
2,Kmeans,0.714574,0
2,Kmeans,0.810836,0
2,Kmeans,0.524193,0
2,Kmeans,0.736952,0
2,Kmeans,0.792842,0
2,Kmeans,0.80047,0
2,Kmeans,0.160723,0
2,Kmeans,0.782948,0
2,Kmeans,0.305962,0
2,Kmeans,0.410766,0
2,Kmeans,0.734572,0
2,Kmeans,0.801309,0
2,Kmeans,0.660204,0
2,Kmeans,0.757362,0
2,Kmeans,0.420652,1
2,Kmeans,0.796286,0
2,Kmeans,0.769179,0
2,Kmeans,0.808442,0
2,Kmeans,-0.052408,1
2,Kmeans,0.713623,0
2,Kmeans,0.768669,0
2,Kmeans,0.78345,0
2,Kmeans,0.70413,0
2,Kmeans,0.812349,0
2,Kmeans,0.788897,0
2,Kmeans,0.792734,0
2,Kmeans,0.794025,0
2,Kmeans,0.733249,0
2,Kmeans,0.805371,0
2,Kmeans,0.801597,0
2,Kmeans,0.349218,1
2,Kmeans,0.6218,0
2,Kmeans,0.682403,0
2,Kmeans,0.779407,0
2,Kmeans,0.815828,0
2,Kmeans,0.695005,0
2,Kmeans,0.802635,0
2,Kmeans,0.766028,0
2,Kmeans,0.349471,0
2,Kmeans,0.793634,0
2,Kmeans,0.620702,0
2,Kmeans,0.804297,0
2,Kmeans,0.441679,1
2,Kmeans,-0.031787,1
2,Kmeans,0.66595,0
2,Kmeans,0.807132,0
2,Kmeans,0.743791,0
2,Kmeans,0.198074,0
2,Kmeans,0.785547,0
2,Kmeans,0.78146,0
2,Kmeans,0.458917,0
2,Kmeans,0.814967,0
2,Kmeans,0.325726,1
2,Kmeans,0.641046,0
2,Kmeans,0.776358,0
2,Kmeans,0.797275,0
2,Kmeans,0.507846,0
2,Kmeans,0.324425,0
2,Kmeans,0.615653,0
2,Kmeans,0.783359,0
2,Kmeans,0.755568,0
2,Kmeans,0.792501,0
2,Kmeans,0.715818,0
2,Kmeans,0.774882,0
2,Kmeans,0.81017,0
2,Kmeans,0.783142,0
2,Kmeans,0.652377,0
2,Kmeans,0.81623,0
2,Kmeans,0.795826,0
2,Kmeans,0.791172,0
2,Kmeans,0.812847,0
2,Kmeans,0.808006,0
2,Kmeans,0.803855,0
2,Kmeans,0.760196,0
2,Kmeans,0.764792,0
2,Kmeans,0.806931,0
2,Kmeans,0.806954,0
2,Kmeans,0.714827,0
2,Kmeans,0.758782,0
2,Kmeans,0.790904,0
2,Kmeans,0.34479,0
2,Kmeans,0.805965,0
2,Kmeans,0.812263,0
2,Kmeans,0.782168,0
2,Kmeans,0.804265,0
2,Kmeans,0.815188,0
2,Kmeans,0.786037,0
2,Kmeans,0.089141,0
2,Kmeans,0.812591,0
2,Kmeans,0.28388,1
2,Kmeans,0.725373,0
2,Kmeans,0.806919,0
2,Kmeans,0.815656,0
2,Kmeans,0.813509,0
2,Kmeans,0.815199,0
2,Kmeans,0.807007,0
2,Kmeans,0.798771,0
2,Kmeans,0.549505,0
2,Kmeans,0.793337,0
2,Kmeans,0.797188,0
2,Kmeans,0.816068,0
2,Kmeans,0.784706,0
2,Kmeans,0.627396,0
2,Kmeans,0.251924,1
2,Kmeans,0.807277,0
2,Kmeans,0.81269,0
2,Kmeans,0.746108,0
2,Kmeans,0.741258,0
2,Kmeans,0.813342,0
2,Kmeans,0.760032,0
2,Kmeans,0.807387,0
2,Kmeans,0.766721,0
2,Kmeans,0.609752,0
2,Kmeans,0.764132,0
2,Kmeans,0.784381,0
2,Kmeans,0.790607,0
2,Kmeans,0.185589,0
2,Kmeans,0.361543,0
2,Kmeans,0.814054,0
2,Kmeans,0.656946,0
2,Kmeans,0.786317,0
2,Kmeans,0.548628,0
2,Kmeans,0.793645,0
2,Kmeans,0.806038,0
2,Kmeans,0.560735,0
2,Kmeans,0.347447,0
2,Kmeans,0.79637,0
2,Kmeans,0.809054,0
2,Kmeans,0.77699,0
2,Kmeans,0.76314,0
2,Kmeans,0.797698,0
2,Kmeans,0.812274,0
2,Kmeans,0.484993,0
2,Kmeans,0.463144,0
2,Kmeans,0.804418,0
2,Kmeans,0.815977,0
2,Kmeans,0.810782,0
2,Kmeans,0.615772,0
2,Kmeans,0.799457,0
2,Kmeans,0.457159,0
2,Kmeans,0.77446,0
2,Kmeans,0.810359,0
2,Kmeans,0.701521,0
2,Kmeans,0.421722,0
2,Kmeans,0.369668,1
2,Kmeans,0.79931,0
2,Kmeans,0.79036,0
2,Kmeans,0.243801,0
2,Kmeans,0.787378,0
2,Kmeans,0.801116,0
2,Kmeans,0.313494,1
2,Kmeans,0.80984,0
2,Kmeans,0.806492,0
2,Kmeans,0.747432,0
2,Kmeans,0.755358,0
2,Kmeans,0.54069,0
2,Kmeans,0.790139,0
2,Kmeans,0.79772,0
2,Kmeans,0.405573,1
2,Kmeans,0.737669,0
2,Kmeans,0.811439,0
2,Kmeans,0.582885,0
2,Kmeans,0.801141,0
2,Kmeans,0.812108,0
2,Kmeans,0.652343,0
2,Kmeans,0.559833,0
2,Kmeans,0.802037,0
2,Kmeans,0.812653,0
2,Kmeans,0.307716,0
2,Kmeans,0.799383,0
2,Kmeans,0.794497,0
2,Kmeans,0.812343,0
2,Kmeans,0.587862,0
2,Kmeans,0.724069,0
2,Kmeans,0.809301,0
2,Kmeans,0.807148,0
2,Kmeans,0.747269,0
2,Kmeans,0.793467,0
2,Kmeans,0.787367,0
2,Kmeans,0.721339,0
2,Kmeans,0.796588,0
2,Kmeans,0.793423,0
2,Kmeans,0.735357,0
2,Kmeans,0.785148,0
2,Kmeans,0.797193,0
2,Kmeans,0.798987,0
2,Kmeans,0.796451,0
2,Kmeans,0.816096,0
2,Kmeans,0.423497,0
2,Kmeans,0.647858,0
2,Kmeans,0.601427,0
2,Kmeans,0.751548,0
2,Kmeans,0.801502,0
2,Kmeans,0.763727,0
2,Kmeans,0.307711,1
2,Kmeans,0.796996,0
2,Kmeans,0.7818,0
2,Kmeans,0.796756,0
2,Kmeans,0.750386,0
2,Kmeans,0.809256,0
2,Kmeans,0.780256,0
2,Kmeans,0.227779,0
2,Kmeans,0.398171,0
2,Kmeans,0.78925,0
2,Kmeans,0.775865,0
2,Kmeans,0.807961,0
2,Kmeans,0.676542,0
2,Kmeans,0.80019,0
2,Kmeans,0.691475,0
2,Kmeans,0.741416,0
2,Kmeans,0.330462,0
2,Kmeans,0.564341,0
2,Kmeans,0.562209,0
2,Kmeans,0.260433,0
2,Kmeans,0.807593,0
2,Kmeans,0.364269,0
2,Kmeans,0.816064,0
2,Kmeans,0.777079,0
2,Kmeans,0.810391,0
2,Kmeans,0.813129,0
2,Kmeans,0.677223,0
2,Kmeans,0.802189,0
2,Kmeans,0.814216,0
2,Kmeans,0.784077,0
2,Kmeans,0.795286,0
2,Kmeans,0.773731,0
2,Kmeans,0.116966,1
2,Kmeans,0.725422,0
2,Kmeans,0.687672,0
2,Kmeans,0.244084,1
2,Kmeans,0.52752,0
2,Kmeans,0.706077,0
2,Kmeans,0.80447,0
2,Kmeans,0.796075,0
2,Kmeans,0.751187,0
2,Kmeans,0.797054,0
2,Kmeans,0.664312,0
2,Kmeans,0.782285,0
2,Kmeans,0.631022,0
2,Kmeans,0.406628,0
2,Kmeans,0.719913,0
2,Kmeans,0.767677,0
2,Kmeans,0.792851,0
2,Kmeans,0.80651,0
2,Kmeans,0.797727,0
2,Kmeans,0.484638,0
2,Kmeans,0.813184,0
2,Kmeans,0.648212,0
2,Kmeans,0.785616,0
2,Kmeans,0.811958,0
2,Kmeans,0.808171,0
2,Kmeans,0.44467,1
2,Kmeans,0.799793,0
2,Kmeans,0.76212,0
2,Kmeans,0.810068,0
2,Kmeans,0.711435,0
2,Kmeans,0.80927,0
2,Kmeans,0.458726,0
2,Kmeans,0.810593,0
2,Kmeans,0.79532,0
2,Kmeans,0.748989,0
2,Kmeans,0.748106,0
2,Kmeans,0.814361,0
2,Kmeans,0.767099,0
2,Kmeans,0.736746,0
2,Kmeans,0.228774,0
2,Kmeans,0.814114,0
2,Kmeans,0.750886,0
2,Kmeans,0.605534,0
2,Kmeans,0.083584,0
2,Kmeans,0.774406,0
2,Kmeans,0.81037,0
2,Kmeans,0.469749,0
2,Kmeans,0.097689,1
2,Kmeans,0.693599,0
2,Kmeans,0.816293,0
2,Kmeans,0.791542,0
2,Kmeans,0.808478,0
2,Kmeans,0.798814,0
2,Kmeans,0.233382,0
2,Kmeans,0.801911,0
2,Kmeans,0.80823,0
2,Kmeans,0.769459,0
2,Kmeans,0.784393,0
2,Kmeans,0.564383,0
2,Kmeans,0.457094,1
2,Kmeans,0.802138,0
2,Kmeans,0.807299,0
2,Kmeans,0.810331,0
2,Kmeans,0.801387,0
2,Kmeans,0.771502,0
2,Kmeans,0.475245,1
2,Kmeans,0.65329,0
2,Kmeans,0.778863,0
2,Kmeans,0.147328,0
2,Kmeans,0.075824,0
2,Kmeans,0.119879,1
2,Kmeans,0.807734,0
2,Kmeans,0.580575,0
2,Kmeans,0.368457,0
2,Kmeans,0.763014,0
2,Kmeans,0.808439,0
2,Kmeans,0.784149,0
2,Kmeans,0.804356,0
2,Kmeans,0.253388,0
2,Kmeans,0.738963,0
2,Kmeans,0.739465,0
2,Kmeans,0.206765,1
2,Kmeans,0.530609,0
2,Kmeans,0.792819,0
2,Kmeans,0.775572,0
2,Kmeans,0.805642,0
2,Kmeans,0.726626,0
2,Kmeans,0.553151,0
2,Kmeans,0.807724,0
2,Kmeans,0.716818,0
2,Kmeans,0.382844,1
2,Kmeans,0.770071,0
2,Kmeans,0.805672,0
2,Kmeans,0.805294,0
2,Kmeans,0.804037,0
2,Kmeans,-0.098511,1
2,Kmeans,0.811389,0
2,Kmeans,0.484784,0
2,Kmeans,0.774737,0
2,Kmeans,0.802319,0
2,Kmeans,0.61574,0
2,Kmeans,0.805148,0
2,Kmeans,0.66717,0
2,Kmeans,0.775789,0
2,Kmeans,0.806964,0
2,Kmeans,0.736348,0
2,Kmeans,0.809601,0
2,Kmeans,0.623491,0
2,Kmeans,-0.112267,1
2,Kmeans,0.429465,0
2,Kmeans,0.793836,0
2,Kmeans,0.688857,0
2,Kmeans,0.713412,0
2,Kmeans,0.815535,0
2,Kmeans,0.738555,0
2,Kmeans,0.799068,0
2,Kmeans,0.80266,0
2,Kmeans,0.809443,0
2,Kmeans,0.770671,0
2,Kmeans,0.78791,0
2,Kmeans,0.793826,0
2,Kmeans,0.759715,0
2,Kmeans,0.805874,0
2,Kmeans,0.722105,0
2,Kmeans,0.800557,0
2,Kmeans,0.545441,0
2,Kmeans,0.81434,0
2,Kmeans,0.811783,0
2,Kmeans,0.806588,0
2,Kmeans,0.792587,0
2,Kmeans,0.807693,0
2,Kmeans,0.628969,0
2,Kmeans,0.712317,0
2,Kmeans,0.787569,0
2,Kmeans,0.7991,0
2,Kmeans,0.812793,0
2,Kmeans,0.788667,0
2,Kmeans,0.178001,0
2,Kmeans,0.793588,0
2,Kmeans,0.741101,0
2,Kmeans,0.790293,0
2,Kmeans,0.707141,0
2,Kmeans,-0.051835,1
2,Kmeans,0.786597,0
2,Kmeans,0.791798,0
2,Kmeans,0.811586,0
2,Kmeans,0.794321,0
2,Kmeans,0.798291,0
2,Kmeans,0.811803,0
2,Kmeans,0.808047,0
2,Kmeans,0.798427,0
2,Kmeans,0.801112,0
2,Kmeans,0.757332,0
2,Kmeans,0.815536,0
2,Kmeans,0.056368,1
2,Kmeans,0.782529,0
2,Kmeans,0.7429,0
2,Kmeans,0.513521,0
2,Kmeans,0.796649,0
2,Kmeans,0.804649,0
2,Kmeans,0.814552,0
2,Kmeans,0.770594,0
2,Kmeans,0.806583,0
2,Kmeans,0.801268,0
2,Kmeans,0.431688,0
2,Kmeans,0.788931,0
2,Kmeans,0.811855,0
2,Kmeans,0.781155,0
2,Kmeans,0.786897,0
2,Kmeans,0.740347,0
2,Kmeans,0.794821,0
2,Kmeans,0.798422,0
2,Kmeans,0.779295,0
2,Kmeans,0.626906,0
2,Kmeans,0.79939,0
2,Kmeans,0.813857,0
2,Kmeans,0.812259,0
2,Kmeans,0.391348,1
2,Kmeans,0.812169,0
2,Kmeans,-0.005117,1
2,Kmeans,0.816138,0
2,Kmeans,0.808881,0
2,Kmeans,0.810287,0
2,Kmeans,0.799712,0
2,Kmeans,0.811904,0
2,Kmeans,0.801633,0
2,Kmeans,0.188061,0
2,Kmeans,0.74851,0
2,Kmeans,0.792384,0
2,Kmeans,0.298763,1
2,Kmeans,0.037837,1
2,Kmeans,0.56635,0
2,Kmeans,0.810823,0
2,Kmeans,0.774626,0
2,Kmeans,0.741098,0
2,Kmeans,0.74554,0
2,Kmeans,0.539537,0
2,Kmeans,0.811875,0
2,Kmeans,0.719048,0
2,Kmeans,0.739834,0
2,Kmeans,0.805231,0
2,Kmeans,0.811286,0
2,Kmeans,0.806605,0
2,Kmeans,0.058045,0
2,Kmeans,0.091577,0
2,Kmeans,0.797423,0
2,Kmeans,0.813634,0
2,Kmeans,0.803526,0
2,Kmeans,0.514666,0
2,GMM,0.84203,0
2,GMM,0.845303,0
2,GMM,-0.272489,1
2,GMM,0.842351,0
2,GMM,0.803946,0
2,GMM,-0.048421,1
2,GMM,-0.376956,1
2,GMM,0.840144,0
2,GMM,-0.38605,1
2,GMM,0.716342,0
2,GMM,-0.041544,1
2,GMM,0.849075,0
2,GMM,0.858211,0
2,GMM,0.831657,0
2,GMM,-0.661215,1
2,GMM,0.777201,0
2,GMM,0.81609,0
2,GMM,0.830869,0
2,GMM,0.798509,0
2,GMM,0.834747,0
2,GMM,0.855702,0
2,GMM,0.767542,0
2,GMM,-0.052231,1
2,GMM,0.709491,0
2,GMM,0.801065,0
2,GMM,0.849938,0
2,GMM,0.84513,0
2,GMM,0.811037,0
2,GMM,0.857476,0
2,GMM,0.859086,0
2,GMM,0.852988,0
2,GMM,0.827497,0
2,GMM,-0.459614,1
2,GMM,0.108364,1
2,GMM,0.856772,0
2,GMM,-0.139954,1
2,GMM,-0.378892,1
2,GMM,0.842944,0
2,GMM,0.704227,0
2,GMM,0.804011,0
2,GMM,0.853654,0
2,GMM,0.825327,0
2,GMM,0.048878,1
2,GMM,0.536164,0
2,GMM,0.731961,0
2,GMM,0.853501,0
2,GMM,0.016971,1
2,GMM,0.792093,0
2,GMM,0.690779,0
2,GMM,0.845314,0
2,GMM,-0.668893,1
2,GMM,0.83735,0
2,GMM,0.854008,0
2,GMM,0.761828,0
2,GMM,0.847129,0
2,GMM,0.839748,0
2,GMM,0.826915,0
2,GMM,0.529774,0
2,GMM,0.820311,0
2,GMM,0.732845,0
2,GMM,-0.257067,1
