k,type,score,label
2,Kmeans,0.111908,0
2,Kmeans,0.32605,0
2,Kmeans,0.262958,0
2,Kmeans,0.164351,1
2,Kmeans,0.197671,1
2,Kmeans,0.157925,0
2,Kmeans,0.340149,0
2,Kmeans,0.104586,1
2,Kmeans,0.157025,1
2,Kmeans,0.290755,0
2,Kmeans,0.172357,1
2,Kmeans,0.194164,0
2,Kmeans,0.277119,0
2,Kmeans,0.164435,1
2,Kmeans,0.201303,1
2,Kmeans,0.212157,0
2,Kmeans,0.172951,0
2,Kmeans,0.15519,0
2,Kmeans,0.189079,0
2,Kmeans,0.254044,0
2,Kmeans,0.172277,1
2,Kmeans,0.287431,0
2,Kmeans,0.359329,0
2,Kmeans,0.197076,0
2,Kmeans,0.245753,0
2,Kmeans,0.167477,0
2,Kmeans,0.202824,0
2,Kmeans,0.269424,1
2,Kmeans,0.159782,0
2,Kmeans,0.329149,0
2,Kmeans,0.140543,1
2,Kmeans,0.130296,1
2,Kmeans,0.345472,0
2,Kmeans,0.34342,0
2,Kmeans,0.147081,0
2,Kmeans,0.246579,0
2,Kmeans,0.235446,0
2,Kmeans,0.256113,0
2,Kmeans,0.21108,0
2,Kmeans,0.290113,0
2,Kmeans,0.243068,0
2,Kmeans,0.228635,0
2,Kmeans,0.312891,0
2,Kmeans,0.316176,0
2,Kmeans,0.341273,0
2,Kmeans,0.066754,1
2,Kmeans,0.36062,0
2,Kmeans,0.297568,0
2,Kmeans,0.294545,0
2,Kmeans,0.189212,0
2,Kmeans,0.110736,0
2,Kmeans,0.310901,0
2,Kmeans,0.244544,0
2,Kmeans,0.079987,1
2,Kmeans,0.218295,0
2,Kmeans,0.361221,0
2,Kmeans,0.265813,0
2,Kmeans,0.250762,0
2,Kmeans,0.241232,0
2,Kmeans,0.267841,0
2,Kmeans,0.0969,0
2,Kmeans,0.131614,1
2,Kmeans,0.090499,1
2,Kmeans,0.258188,0
2,Kmeans,0.319659,0
2,Kmeans,0.154449,0
2,Kmeans,0.323865,0
2,Kmeans,0.286973,0
2,Kmeans,0.318138,0
2,Kmeans,0.265766,0
2,Kmeans,0.323838,0
2,Kmeans,0.19513,0
2,Kmeans,0.195012,0
2,Kmeans,0.207021,0
2,Kmeans,0.143013,1
2,Kmeans,0.263767,1
2,Kmeans,0.156591,0
2,Kmeans,0.304129,0
2,Kmeans,0.145901,0
2,Kmeans,0.215296,1
2,Kmeans,0.039551,0
2,Kmeans,0.214913,1
2,Kmeans,0.232572,0
2,Kmeans,0.062793,1
2,Kmeans,0.307227,0
2,Kmeans,0.329885,0
2,Kmeans,0.325512,0
2,Kmeans,0.161838,0
2,Kmeans,0.272677,0
2,Kmeans,0.250424,0
2,Kmeans,0.321776,0
2,Kmeans,0.09601,1
2,Kmeans,0.256465,0
2,Kmeans,0.105202,0
2,Kmeans,0.024451,0
2,Kmeans,0.265544,0
2,Kmeans,0.347482,0
2,Kmeans,0.166355,1
2,Kmeans,0.295451,0
2,Kmeans,0.206603,0
2,Kmeans,0.248264,1
2,Kmeans,0.232787,0
2,Kmeans,0.177731,1
2,Kmeans,0.160453,0
2,Kmeans,0.344658,0
2,Kmeans,0.170508,0
2,Kmeans,0.353278,0
2,Kmeans,0.133153,1
2,Kmeans,0.258388,0
2,Kmeans,0.328539,0
2,Kmeans,0.119156,1
2,Kmeans,0.25026,0
2,Kmeans,0.321242,0
2,Kmeans,0.243879,1
2,Kmeans,0.186678,0
2,Kmeans,0.30896,0
2,Kmeans,0.272246,0
2,Kmeans,0.317718,0
2,Kmeans,0.181314,0
2,Kmeans,0.227172,0
2,Kmeans,0.119388,1
2,Kmeans,0.14831,1
2,Kmeans,0.151119,1
2,Kmeans,0.209188,0
2,Kmeans,0.289478,0
2,Kmeans,0.210967,1
2,Kmeans,0.139281,1
2,Kmeans,0.286881,0
2,Kmeans,0.134226,0
2,Kmeans,0.1427,1
2,Kmeans,0.275396,0
2,Kmeans,0.123931,1
2,Kmeans,0.345938,0
2,Kmeans,0.25469,0
2,Kmeans,0.242714,1
2,Kmeans,0.144699,1
2,Kmeans,0.092053,0
2,Kmeans,0.316113,0
2,Kmeans,0.051164,1
2,Kmeans,0.236952,0
2,Kmeans,0.200887,0
2,Kmeans,0.212392,1
2,Kmeans,0.272444,0
2,Kmeans,0.267044,0
2,Kmeans,0.220795,0
2,Kmeans,0.248221,0
2,Kmeans,0.261605,0
2,Kmeans,0.214757,0
2,Kmeans,0.272998,0
2,Kmeans,0.099029,1
2,Kmeans,0.302895,0
2,Kmeans,0.162368,0
2,Kmeans,0.125893,1
2,Kmeans,0.319315,0
2,Kmeans,0.201543,1
2,Kmeans,0.237236,0
2,Kmeans,0.209167,0
2,Kmeans,0.206159,0
2,Kmeans,0.192603,1
2,Kmeans,0.245982,0
2,Kmeans,0.238709,0
2,Kmeans,0.253061,0
2,Kmeans,0.076044,1
2,Kmeans,0.172468,1
2,Kmeans,0.294012,0
2,Kmeans,0.085219,1
2,Kmeans,0.1971,1
2,Kmeans,0.125342,0
2,Kmeans,0.246297,0
2,Kmeans,0.112358,0
2,Kmeans,0.298307,0
2,Kmeans,0.320696,0
2,Kmeans,0.162795,1
2,Kmeans,0.213337,1
2,Kmeans,0.209316,1
2,Kmeans,0.228381,0
2,Kmeans,0.14008,1
2,Kmeans,0.157294,0
2,Kmeans,0.312756,0
2,Kmeans,0.171791,1
2,Kmeans,0.328644,0
2,Kmeans,0.306568,0
2,Kmeans,0.215969,0
2,Kmeans,0.178888,0
2,Kmeans,0.244962,0
2,Kmeans,0.264559,1
2,Kmeans,0.182634,0
2,Kmeans,0.126818,1
2,Kmeans,0.107845,0
2,Kmeans,0.280106,0
2,Kmeans,0.119613,0
2,Kmeans,0.272145,0
2,Kmeans,0.302635,0
2,Kmeans,0.19412,1
2,Kmeans,0.272777,0
2,Kmeans,0.129668,1
2,Kmeans,0.136428,1
2,Kmeans,0.297941,0
2,Kmeans,0.235222,0
2,Kmeans,0.178803,0
2,Kmeans,0.07769,1
2,Kmeans,0.275841,0
2,Kmeans,0.349276,0
2,Kmeans,0.299735,0
2,Kmeans,0.260599,0
2,Kmeans,0.235067,0
2,Kmeans,0.363691,0
2,Kmeans,0.303952,0
2,Kmeans,0.345877,0
2,Kmeans,0.286009,0
2,Kmeans,0.155992,1
2,Kmeans,0.122576,1
2,Kmeans,0.322347,0
2,Kmeans,0.244032,0
2,Kmeans,0.30489,0
2,Kmeans,0.164505,1
2,Kmeans,0.257324,0
2,Kmeans,0.293012,0
2,Kmeans,0.156015,0
2,Kmeans,0.329447,0
2,Kmeans,0.254406,0
2,Kmeans,0.236269,0
2,Kmeans,0.335013,0
2,Kmeans,0.305939,0
2,Kmeans,0.296018,0
2,Kmeans,0.283706,0
2,Kmeans,0.152683,0
2,Kmeans,0.304243,0
2,Kmeans,0.17566,0
2,Kmeans,0.251452,0
2,Kmeans,0.23098,0
2,Kmeans,0.173993,0
2,Kmeans,0.148703,0
2,Kmeans,0.385855,0
2,Kmeans,0.311775,0
2,Kmeans,0.329297,0
2,Kmeans,0.182116,1
2,Kmeans,0.032942,1
2,Kmeans,0.226096,0
2,Kmeans,0.311845,0
2,Kmeans,0.179293,0
2,Kmeans,0.213072,0
2,Kmeans,0.286022,0
2,Kmeans,0.061487,0
2,Kmeans,0.194322,0
2,Kmeans,0.109933,0
2,Kmeans,0.265475,0
2,Kmeans,0.299901,0
2,Kmeans,0.230479,0
2,Kmeans,0.224059,0
2,Kmeans,0.22052,1
2,Kmeans,0.268522,0
2,Kmeans,0.173704,0
2,Kmeans,0.249924,0
2,Kmeans,0.321032,0
2,Kmeans,0.28868,0
2,Kmeans,0.329178,0
2,Kmeans,0.195517,0
2,Kmeans,0.287294,0
2,Kmeans,0.096156,1
2,Kmeans,0.354264,0
2,Kmeans,0.137253,1
2,Kmeans,0.204848,0
2,Kmeans,0.364142,0
2,Kmeans,0.109439,0
2,Kmeans,0.218992,0
2,Kmeans,0.252538,0
2,Kmeans,0.293682,0
2,Kmeans,0.302092,0
2,Kmeans,0.132077,0
2,Kmeans,0.169522,1
2,Kmeans,0.060615,1
2,Kmeans,0.203589,0
2,Kmeans,0.215759,0
2,Kmeans,0.150938,0
2,Kmeans,0.293791,0
2,Kmeans,0.165417,0
2,Kmeans,0.275583,0
2,Kmeans,0.116802,0
2,Kmeans,0.201626,0
2,Kmeans,0.176639,1
2,Kmeans,0.274667,0
2,Kmeans,0.272683,0
2,Kmeans,0.259031,0
2,Kmeans,0.28844,0
2,Kmeans,0.206965,0
2,Kmeans,0.305038,0
2,Kmeans,0.239532,0
2,Kmeans,0.21018,0
2,Kmeans,0.239967,0
2,Kmeans,0.227571,0
2,Kmeans,0.232357,0
2,Kmeans,0.174605,0
2,Kmeans,0.326188,0
2,Kmeans,0.30033,0
2,Kmeans,0.228192,0
2,Kmeans,0.279162,0
2,Kmeans,0.178307,0
2,Kmeans,0.123038,0
2,Kmeans,0.339976,0
2,Kmeans,0.203094,0
2,Kmeans,0.164525,0
2,Kmeans,0.113983,0
2,Kmeans,0.204691,1
2,Kmeans,0.176237,1
2,Kmeans,0.243064,0
2,Kmeans,0.239573,0
2,Kmeans,0.121498,0
2,Kmeans,0.369084,0
2,Kmeans,0.366933,0
2,Kmeans,0.215257,1
2,Kmeans,0.080233,1
2,Kmeans,0.191513,0
2,Kmeans,0.206792,1
2,Kmeans,0.282493,0
2,Kmeans,0.109775,0
2,Kmeans,0.283157,0
2,Kmeans,0.160739,0
2,Kmeans,0.362541,0
2,Kmeans,0.077734,1
2,Kmeans,0.307085,0
2,Kmeans,0.097524,0
2,Kmeans,0.324452,0
2,Kmeans,0.291864,0
2,Kmeans,0.31081,0
2,Kmeans,0.33965,0
2,Kmeans,0.12709,1
2,Kmeans,0.221527,0
2,Kmeans,0.146358,1
2,Kmeans,0.206884,0
2,Kmeans,0.295477,0
2,Kmeans,0.099267,0
2,Kmeans,0.146701,0
2,Kmeans,0.199494,1
2,Kmeans,0.285526,0
2,Kmeans,0.103715,1
2,Kmeans,0.264727,0
2,Kmeans,0.085083,0
2,Kmeans,0.287723,0
2,Kmeans,0.178959,0
2,Kmeans,0.29769,0
2,Kmeans,0.288312,1
2,Kmeans,0.318847,0
2,Kmeans,0.175866,0
2,Kmeans,0.357523,0
2,Kmeans,0.352674,0
2,Kmeans,0.13541,0
2,Kmeans,0.256728,0
2,Kmeans,0.360845,0
2,Kmeans,0.153824,1
2,Kmeans,0.094242,0
2,Kmeans,0.336173,0
2,Kmeans,0.146597,1
2,Kmeans,0.306341,0
2,Kmeans,0.319811,0
2,Kmeans,0.211372,0
2,Kmeans,0.355108,0
2,Kmeans,0.267763,0
2,Kmeans,0.198857,1
2,Kmeans,0.194379,1
2,Kmeans,0.045681,1
2,Kmeans,0.21453,0
2,Kmeans,0.250708,0
2,Kmeans,0.207242,0
2,Kmeans,0.20714,0
2,Kmeans,0.071655,1
2,Kmeans,0.26108,0
2,Kmeans,0.068695,1
2,Kmeans,0.246436,1
2,Kmeans,0.322716,0
2,Kmeans,0.245324,0
2,Kmeans,0.298351,0
2,Kmeans,0.099522,1
2,Kmeans,0.07164,0
2,Kmeans,0.235421,0
2,Kmeans,0.147112,0
2,Kmeans,0.20399,1
2,Kmeans,0.291152,0
2,Kmeans,0.218443,1
2,Kmeans,0.104301,0
2,Kmeans,0.324396,0
2,Kmeans,0.299668,0
2,Kmeans,0.095896,1
2,Kmeans,0.110644,1
2,Kmeans,0.167431,1
2,Kmeans,0.225445,0
2,Kmeans,0.238134,0
2,Kmeans,0.24886,0
2,Kmeans,0.251094,0
2,Kmeans,0.322733,0
2,Kmeans,0.3443,0
2,Kmeans,0.196593,0
2,Kmeans,0.257483,0
2,Kmeans,0.202885,1
2,Kmeans,0.142549,1
2,Kmeans,0.366926,0
2,Kmeans,0.101774,0
2,Kmeans,0.264712,0
2,Kmeans,0.262616,1
2,Kmeans,0.121065,0
2,Kmeans,0.084428,1
2,Kmeans,0.183126,0
2,Kmeans,0.375745,0
2,Kmeans,0.061518,1
2,Kmeans,0.298684,0
2,Kmeans,0.202569,1
2,Kmeans,0.190819,0
2,Kmeans,0.095457,1
2,Kmeans,0.257199,0
2,Kmeans,0.338731,0
2,Kmeans,0.08051,1
2,Kmeans,0.244915,0
2,Kmeans,0.293889,0
2,Kmeans,0.343062,0
2,Kmeans,0.182133,1
2,Kmeans,0.18605,0
2,Kmeans,0.242785,1
2,Kmeans,0.21551,0
2,Kmeans,0.18159,0
2,Kmeans,0.20548,0
2,Kmeans,0.3422,0
2,Kmeans,0.14049,0
2,Kmeans,0.092862,1
2,Kmeans,0.252645,0
2,Kmeans,0.348297,0
2,Kmeans,0.149768,1
2,Kmeans,0.220321,1
2,Kmeans,0.350966,0
2,Kmeans,0.189793,0
2,Kmeans,0.290475,0
2,Kmeans,0.148958,0
2,Kmeans,0.080698,1
2,Kmeans,0.222408,1
2,Kmeans,0.262325,0
2,Kmeans,0.303206,0
2,Kmeans,0.167028,0
2,Kmeans,0.136662,1
2,Kmeans,0.214959,1
2,Kmeans,0.320245,0
2,Kmeans,0.157142,1
2,Kmeans,0.186417,1
2,Kmeans,0.364512,0
2,Kmeans,0.344909,0
2,Kmeans,0.323771,0
2,Kmeans,0.202806,0
2,Kmeans,0.321919,0
2,Kmeans,0.138393,1
2,Kmeans,0.297701,0
2,Kmeans,0.139878,1
2,Kmeans,0.343383,0
2,Kmeans,0.137484,1
2,Kmeans,0.222588,0
2,Kmeans,0.279956,0
2,Kmeans,0.075207,1
2,Kmeans,0.067982,1
2,Kmeans,0.273784,0
2,Kmeans,0.252179,0
2,Kmeans,0.115767,1
2,Kmeans,0.343689,0
2,Kmeans,0.259153,0
2,Kmeans,0.212737,0
2,Kmeans,0.087537,1
2,Kmeans,0.291531,0
2,Kmeans,0.257503,0
2,Kmeans,0.279903,0
2,Kmeans,0.214798,1
2,Kmeans,0.165134,0
2,Kmeans,0.281369,0
2,Kmeans,0.149956,1
2,Kmeans,0.225757,0
2,Kmeans,0.251736,0
2,Kmeans,0.197823,1
2,Kmeans,0.241131,0
2,Kmeans,0.213841,0
2,Kmeans,0.113529,0
2,Kmeans,0.255276,0
2,Kmeans,0.173445,0
2,Kmeans,0.257936,0
2,Kmeans,0.119818,1
2,Kmeans,0.348663,0
2,Kmeans,0.261819,0
2,Kmeans,0.217268,1
2,Kmeans,0.207621,0
2,Kmeans,0.191879,1
2,Kmeans,0.26244,0
2,Kmeans,0.124001,1
2,Kmeans,0.264196,0
2,Kmeans,0.222379,1
2,Kmeans,0.351565,0
2,Kmeans,0.357775,0
2,Kmeans,0.290659,0
2,Kmeans,0.18705,0
2,Kmeans,0.116359,0
2,Kmeans,0.144502,0
2,Kmeans,0.178231,0
2,Kmeans,0.248578,0
2,Kmeans,0.129265,1
2,Kmeans,0.309501,0
2,Kmeans,0.210001,1
2,Kmeans,0.327692,0
2,Kmeans,0.1286,1
2,Kmeans,0.105059,0
2,Kmeans,0.241174,0
2,Kmeans,0.125152,1
2,Kmeans,0.12375,1
2,Kmeans,0.303516,0
2,Kmeans,0.066901,0
2,Kmeans,0.21793,0
2,Kmeans,0.312329,0
2,Kmeans,0.217206,1
2,Kmeans,0.250018,0
2,Kmeans,0.207843,1
2,Kmeans,0.248452,0
2,Kmeans,0.169102,1
2,Kmeans,0.239214,0
2,Kmeans,0.006284,1
2,Kmeans,0.288332,0
2,Kmeans,0.218985,1
2,Kmeans,0.140063,1
2,Kmeans,0.1916,0
2,Kmeans,0.271883,0
2,Kmeans,0.240387,0
2,Kmeans,0.24056,0
2,Kmeans,0.189793,0
2,Kmeans,0.297888,0
2,Kmeans,0.124895,1
2,Kmeans,0.267472,0
2,Kmeans,0.253388,0
2,Kmeans,0.260027,0
2,Kmeans,0.261548,1
2,Kmeans,0.351113,0
2,Kmeans,0.349166,0
2,Kmeans,0.233297,0
2,Kmeans,0.159477,1
2,Kmeans,0.126192,0
2,Kmeans,0.219286,0
2,Kmeans,0.116371,0
2,Kmeans,0.179196,1
2,Kmeans,0.408224,0
2,Kmeans,0.209915,0
2,Kmeans,0.242919,0
2,Kmeans,0.294627,0
2,Kmeans,0.310513,0
2,Kmeans,0.208356,1
2,Kmeans,0.117923,1
2,Kmeans,0.284811,0
2,Kmeans,0.328361,0
2,Kmeans,0.185263,0
2,Kmeans,0.288785,0
2,Kmeans,0.199592,0
2,Kmeans,0.104412,0
2,Kmeans,0.219928,0
2,Kmeans,0.074595,0
2,Kmeans,0.340018,0
2,Kmeans,0.281486,0
2,Kmeans,0.188412,1
2,Kmeans,0.276688,0
2,Kmeans,0.110593,1
2,Kmeans,0.157186,0
2,Kmeans,0.199523,0
2,Kmeans,0.178043,0
2,Kmeans,0.338108,0
2,Kmeans,0.165505,0
2,Kmeans,0.241507,0
2,Kmeans,0.201086,0
2,Kmeans,0.19903,0
2,Kmeans,0.35328,0
2,Kmeans,0.184628,1
2,Kmeans,0.163365,0
2,Kmeans,0.177016,1
2,Kmeans,0.271748,0
2,Kmeans,0.210521,1
2,Kmeans,0.221328,0
2,Kmeans,0.280454,0
2,Kmeans,0.312642,0
2,Kmeans,0.276187,1
2,Kmeans,0.292943,0
2,Kmeans,0.158306,1
2,Kmeans,0.289913,0
2,Kmeans,0.156712,0
2,Kmeans,0.174485,0
2,Kmeans,0.300039,0
2,Kmeans,0.140159,0
2,Kmeans,0.173852,1
2,Kmeans,0.313761,0
2,Kmeans,0.290278,0
2,Kmeans,0.142502,1
2,Kmeans,0.230298,1
2,Kmeans,0.109787,0
2,Kmeans,0.199349,1
2,Kmeans,0.319811,0
2,Kmeans,0.217605,0
2,Kmeans,0.26335,0
2,Kmeans,0.321178,0
2,Kmeans,0.168999,0
2,Kmeans,0.152486,0
2,Kmeans,0.230226,0
2,Kmeans,0.299035,0
2,Kmeans,0.32209,0
2,Kmeans,0.095626,1
2,Kmeans,0.334207,0
2,Kmeans,0.122836,0
2,Kmeans,0.25794,0
2,Kmeans,0.051271,1
2,Kmeans,0.114031,1
2,Kmeans,0.241602,0
2,Kmeans,0.183609,0
2,Kmeans,0.178333,1
2,Kmeans,0.074086,1
2,Kmeans,0.355725,0
2,Kmeans,0.241983,1
2,Kmeans,0.308119,0
2,Kmeans,0.22445,0
2,Kmeans,0.128826,1
2,Kmeans,0.306903,0
2,Kmeans,0.188126,0
2,Kmeans,0.280935,0
2,Kmeans,0.257013,0
2,Kmeans,0.09981,1
2,Kmeans,0.254391,0
2,Kmeans,0.208431,0
2,Kmeans,0.205059,0
2,Kmeans,0.092631,1
2,Kmeans,0.32531,0
2,Kmeans,0.31609,0
2,Kmeans,0.302957,0
2,Kmeans,0.271448,0
2,Kmeans,0.281802,0
2,Kmeans,0.116444,1
2,Kmeans,0.131128,1
2,Kmeans,0.16917,1
2,Kmeans,0.34196,0
2,Kmeans,0.275573,0
2,Kmeans,0.256566,0
2,Kmeans,0.21107,0
2,Kmeans,0.232077,0
2,Kmeans,0.20238,0
2,Kmeans,0.163655,1
2,Kmeans,0.164156,0
2,Kmeans,0.20723,0
2,Kmeans,0.163847,0
2,Kmeans,0.232106,1
2,Kmeans,0.220327,0
2,Kmeans,0.31429,0
2,Kmeans,0.239897,0
2,Kmeans,0.255005,0
2,Kmeans,0.131935,1
2,Kmeans,0.029065,1
2,Kmeans,0.238099,0
2,Kmeans,0.234331,0
2,Kmeans,0.268896,0
2,Kmeans,0.2437,1
2,Kmeans,0.33695,0
2,Kmeans,0.16119,1
2,Kmeans,0.239253,0
2,Kmeans,0.172593,1
2,Kmeans,0.157045,0
2,Kmeans,0.106455,0
2,Kmeans,0.141698,1
2,Kmeans,0.147358,1
2,Kmeans,0.301529,0
2,Kmeans,0.309963,0
2,Kmeans,0.175724,1
2,Kmeans,0.225168,0
2,Kmeans,0.358271,0
2,Kmeans,0.157224,1
2,Kmeans,0.134762,1
2,Kmeans,0.261582,0
2,Kmeans,0.141904,0
2,Kmeans,0.118128,0
2,Kmeans,0.2706,0
2,Kmeans,0.130414,1
2,Kmeans,0.292208,0
2,Kmeans,0.295116,0
2,Kmeans,0.3001,0
2,Kmeans,0.192359,1
2,Kmeans,0.187218,0
2,Kmeans,0.144393,1
2,Kmeans,0.238939,1
2,Kmeans,0.324852,0
2,Kmeans,0.30233,0
2,Kmeans,0.134508,0
2,Kmeans,0.174562,0
2,Kmeans,0.29528,0
2,Kmeans,0.339987,0
2,Kmeans,0.193512,0
2,Kmeans,0.301154,0
2,Kmeans,0.265075,0
2,Kmeans,0.303358,0
2,Kmeans,0.247028,0
2,Kmeans,0.333095,0
2,Kmeans,0.186108,0
2,Kmeans,0.077073,0
2,Kmeans,0.205764,1
2,Kmeans,0.164786,0
2,Kmeans,0.243989,1
2,Kmeans,0.066793,1
2,Kmeans,0.009719,1
2,Kmeans,0.19193,1
2,Kmeans,0.30557,0
2,Kmeans,0.207793,0
2,Kmeans,0.261645,0
2,Kmeans,0.189643,0
2,Kmeans,0.156602,0
2,Kmeans,0.281907,0
2,Kmeans,0.154247,0
2,Kmeans,0.223918,0
2,Kmeans,0.275182,0
2,Kmeans,0.142403,1
2,Kmeans,0.128599,1
2,Kmeans,0.202728,0
2,Kmeans,0.266156,0
2,Kmeans,0.171099,0
2,Kmeans,0.248543,0
2,Kmeans,0.292905,0
2,Kmeans,0.297569,0
2,Kmeans,0.109252,1
2,Kmeans,0.311234,0
2,Kmeans,0.188947,1
2,Kmeans,0.232397,1
2,Kmeans,0.145944,1
2,Kmeans,0.193605,1
2,Kmeans,0.280252,0
2,Kmeans,0.295028,0
2,Kmeans,0.324221,0
2,Kmeans,0.16741,0
2,Kmeans,0.239837,0
2,Kmeans,0.298262,0
2,Kmeans,0.071206,1
2,Kmeans,0.071996,1
2,Kmeans,0.208279,0
2,Kmeans,0.145733,0
2,Kmeans,0.258181,0
2,Kmeans,0.162667,0
2,Kmeans,0.287226,0
2,Kmeans,0.313203,0
2,Kmeans,0.238521,1
2,Kmeans,0.297451,0
2,Kmeans,0.174516,0
2,Kmeans,0.370125,0
2,Kmeans,0.173759,1
2,Kmeans,0.278109,0
2,Kmeans,0.286165,0
2,Kmeans,0.279643,0
2,Kmeans,0.212236,0
2,Kmeans,0.284504,0
2,Kmeans,0.190777,0
2,Kmeans,0.182033,0
2,Kmeans,0.295892,0
2,Kmeans,0.267359,0
2,Kmeans,0.238281,0
2,Kmeans,0.310459,0
2,Kmeans,0.133193,1
2,Kmeans,0.224296,0
2,Kmeans,0.292118,0
2,Kmeans,0.218874,0
2,Kmeans,0.274626,1
2,Kmeans,0.110492,1
2,Kmeans,0.118238,0
2,Kmeans,0.168832,0
2,Kmeans,0.270933,0
2,Kmeans,0.072733,0
2,Kmeans,0.219383,0
2,Kmeans,0.300663,0
2,Kmeans,0.299578,0
2,Kmeans,0.19059,0
2,Kmeans,0.176403,0
2,Kmeans,0.294293,0
2,Kmeans,0.129088,0
2,Kmeans,0.055185,1
2,Kmeans,0.133294,1
2,Kmeans,0.140861,1
2,Kmeans,0.281458,0
2,Kmeans,0.220672,0
2,Kmeans,0.283585,0
2,Kmeans,0.285024,0
2,Kmeans,0.275069,0
2,Kmeans,0.27374,0
2,Kmeans,0.268931,0
2,Kmeans,0.158072,0
2,Kmeans,0.355717,0
2,Kmeans,0.28463,0
2,Kmeans,0.238671,0
2,Kmeans,0.298407,0
2,Kmeans,0.247872,0
2,Kmeans,0.263611,0
2,Kmeans,0.310716,0
2,Kmeans,0.141803,1
2,Kmeans,0.1139,0
2,Kmeans,0.115239,1
2,Kmeans,0.223153,0
2,Kmeans,0.105574,1
2,Kmeans,0.193507,0
2,Kmeans,0.065173,1
2,Kmeans,0.25135,0
2,Kmeans,0.253371,0
2,Kmeans,0.288472,0
2,Kmeans,0.18257,0
2,Kmeans,0.291285,0
2,Kmeans,0.303299,0
2,Kmeans,0.170084,1
2,Kmeans,0.138343,0
2,Kmeans,0.140467,1
2,Kmeans,0.247222,0
2,Kmeans,0.116156,1
2,Kmeans,0.128065,0
2,Kmeans,0.089578,1
2,Kmeans,0.277326,0
2,Kmeans,0.173516,0
2,Kmeans,0.216901,0
2,Kmeans,0.147,1
2,Kmeans,0.385823,0
2,Kmeans,0.307816,0
2,Kmeans,0.177209,1
2,Kmeans,0.234222,0
2,Kmeans,0.294019,0
2,Kmeans,0.169407,0
2,Kmeans,0.119026,1
2,Kmeans,0.138164,1
2,Kmeans,0.176171,1
2,Kmeans,0.132686,0
2,Kmeans,0.079694,0
2,Kmeans,0.266093,0
2,Kmeans,0.042021,1
2,Kmeans,0.209516,0
2,Kmeans,0.228469,0
2,Kmeans,0.219122,0
2,Kmeans,0.286733,0
2,Kmeans,0.11388,0
2,Kmeans,0.221958,0
2,Kmeans,0.138542,1
2,Kmeans,0.300418,0
2,Kmeans,0.255549,0
2,Kmeans,0.152236,1
2,Kmeans,0.199941,1
2,Kmeans,0.249661,0
2,Kmeans,0.232379,0
2,Kmeans,0.237679,0
2,Kmeans,0.285488,0
2,Kmeans,0.094896,1
2,Kmeans,0.131535,0
2,Kmeans,0.273513,0
2,Kmeans,0.19333,1
2,Kmeans,0.183373,1
2,Kmeans,0.286432,0
2,Kmeans,0.110022,1
2,Kmeans,0.203642,1
2,Kmeans,0.33031,0
2,Kmeans,0.332973,0
2,Kmeans,0.119762,1
2,Kmeans,0.190955,0
2,Kmeans,0.332831,0
