k,type,score,label
2,Kmeans,0.53421,1
2,Kmeans,0.336749,1
2,Kmeans,0.375372,0
2,Kmeans,0.021092,1
2,Kmeans,0.534455,1
2,Kmeans,0.458555,1
2,Kmeans,0.303704,1
2,Kmeans,0.16051,0
2,Kmeans,0.355527,1
2,Kmeans,0.396119,1
2,Kmeans,0.471682,1
2,Kmeans,0.389553,1
2,Kmeans,0.291454,1
2,Kmeans,0.469195,1
2,Kmeans,0.507083,0
2,Kmeans,0.484872,0
2,Kmeans,0.336083,1
2,Kmeans,0.251565,0
2,Kmeans,0.402596,1
2,Kmeans,0.553001,0
2,Kmeans,0.420541,1
2,Kmeans,0.533527,1
2,Kmeans,0.199425,0
2,Kmeans,0.415471,1
2,Kmeans,0.49916,0
2,Kmeans,0.142695,1
2,Kmeans,0.462538,1
2,Kmeans,0.098898,0
2,Kmeans,0.022778,1
2,Kmeans,0.493777,0
2,Kmeans,0.621332,0
2,Kmeans,0.559085,0
2,Kmeans,0.245929,1
2,Kmeans,0.520235,0
2,Kmeans,0.480476,0
2,Kmeans,0.12039,1
2,Kmeans,0.426976,1
2,Kmeans,0.558551,0
2,Kmeans,0.059138,1
2,Kmeans,0.521688,0
2,Kmeans,0.392273,1
2,Kmeans,0.4499,1
2,Kmeans,0.490335,1
2,Kmeans,0.41876,0
2,Kmeans,0.075187,0
2,Kmeans,0.348476,1
2,Kmeans,0.564577,0
2,Kmeans,0.065146,1
2,Kmeans,-0.039283,1
2,Kmeans,0.510311,0
2,Kmeans,-0.006999,1
2,Kmeans,0.574808,0
2,Kmeans,0.425566,1
2,Kmeans,0.564594,0
2,Kmeans,0.404914,1
2,Kmeans,0.153085,1
2,Kmeans,0.518374,0
2,Kmeans,0.247016,1
2,Kmeans,0.31688,1
2,Kmeans,0.533009,0
2,Kmeans,0.369606,1
2,Kmeans,0.291489,0
2,Kmeans,0.584889,0
2,Kmeans,0.211997,1
2,Kmeans,0.447636,1
2,Kmeans,0.518333,0
2,Kmeans,0.402803,1
2,Kmeans,0.504359,1
2,Kmeans,0.312011,1
2,Kmeans,0.13335,1
2,Kmeans,-0.025553,1
2,Kmeans,0.45263,1
2,Kmeans,0.354201,1
2,Kmeans,0.21508,0
2,Kmeans,0.522262,1
2,Kmeans,0.018499,1
2,Kmeans,0.6135,0
2,Kmeans,0.492411,1
2,Kmeans,0.57094,0
2,Kmeans,0.107832,1
2,Kmeans,0.456547,1
2,Kmeans,0.448012,1
2,Kmeans,0.414221,1
2,Kmeans,0.39635,1
2,Kmeans,0.257129,1
2,Kmeans,0.151753,1
2,Kmeans,0.473749,0
2,Kmeans,0.491891,0
2,Kmeans,0.48271,1
2,Kmeans,0.569808,0
2,Kmeans,0.429479,0
2,Kmeans,0.390185,0
2,Kmeans,0.455895,1
2,Kmeans,0.214052,1
2,Kmeans,-0.098313,1
2,Kmeans,0.507074,1
2,Kmeans,0.462898,1
2,Kmeans,0.601406,0
2,Kmeans,0.069473,1
2,Kmeans,0.317067,0
2,Kmeans,0.566162,0
2,Kmeans,0.41012,1
2,Kmeans,0.46905,1
2,Kmeans,0.298715,1
2,Kmeans,0.410233,1
2,Kmeans,0.325182,1
2,Kmeans,0.293023,1
2,Kmeans,0.334169,1
2,Kmeans,0.612131,0
2,Kmeans,0.497997,0
2,Kmeans,0.338253,1
2,Kmeans,0.310145,1
2,Kmeans,0.610466,0
2,Kmeans,0.112009,1
2,Kmeans,0.608392,0
2,Kmeans,0.176749,1
2,Kmeans,0.584913,0
2,Kmeans,0.384284,1
2,Kmeans,0.445072,1
2,Kmeans,0.209461,1
2,Kmeans,0.578624,0
2,Kmeans,0.432905,0
2,Kmeans,0.323469,1
2,Kmeans,0.468941,1
2,Kmeans,0.53988,1
2,Kmeans,0.301271,0
2,Kmeans,0.338519,0
2,Kmeans,0.363395,1
2,Kmeans,0.084562,1
2,Kmeans,0.208791,1
2,Kmeans,0.44797,0
2,Kmeans,0.176316,0
2,Kmeans,0.278688,1
2,Kmeans,0.315304,0
2,Kmeans,0.392313,1
2,Kmeans,0.539164,0
2,Kmeans,0.543519,0
2,Kmeans,0.405468,1
2,Kmeans,0.431494,0
2,Kmeans,0.50277,0
2,Kmeans,0.488045,0
2,Kmeans,-0.031896,1
2,Kmeans,0.575829,0
2,Kmeans,0.279336,1
2,Kmeans,0.566673,0
2,Kmeans,0.254091,1
2,Kmeans,-0.059706,1
2,Kmeans,0.612648,0
2,Kmeans,0.41836,1
2,Kmeans,0.129201,1
2,Kmeans,0.60596,0
2,Kmeans,0.56244,0
2,Kmeans,0.30128,0
2,Kmeans,0.332832,0
2,Kmeans,0.269061,1
2,Kmeans,0.384811,1
2,Kmeans,0.592883,0
2,Kmeans,0.432428,0
2,Kmeans,0.431457,0
2,Kmeans,0.229621,0
2,Kmeans,0.454327,0
2,Kmeans,0.476175,0
2,Kmeans,0.466534,1
2,Kmeans,0.370243,1
2,Kmeans,0.165942,1
2,Kmeans,0.507948,0
2,Kmeans,0.577746,0
2,Kmeans,-0.036782,1
2,Kmeans,0.612527,0
2,Kmeans,0.307858,0
2,Kmeans,0.020389,1
2,Kmeans,0.457817,1
2,Kmeans,0.191803,0
2,Kmeans,0.569805,0
2,Kmeans,0.478408,1
2,Kmeans,0.599376,0
2,Kmeans,0.283562,0
2,Kmeans,0.186786,1
2,Kmeans,0.47075,1
2,Kmeans,0.295695,0
2,Kmeans,0.592002,0
2,Kmeans,0.285917,1
2,Kmeans,0.254896,1
2,Kmeans,0.369395,1
2,Kmeans,0.308929,0
2,Kmeans,0.411891,1
2,Kmeans,0.331382,1
2,Kmeans,0.513951,0
2,Kmeans,0.259749,0
2,Kmeans,0.612887,0
2,Kmeans,0.358194,1
2,Kmeans,0.404216,1
2,Kmeans,0.51195,1
2,Kmeans,0.235145,0
2,Kmeans,0.354679,1
2,Kmeans,0.373316,1
2,Kmeans,0.274727,1
2,Kmeans,0.37082,0
2,Kmeans,0.213373,1
2,Kmeans,0.181236,1
2,Kmeans,0.372878,1
2,Kmeans,0.472166,1
2,Kmeans,0.600571,0
2,Kmeans,-0.042552,1
2,Kmeans,0.450015,1
2,Kmeans,0.600228,0
2,Kmeans,0.444909,0
2,Kmeans,0.445421,1
2,Kmeans,0.213386,1
2,Kmeans,0.391462,0
2,Kmeans,0.511188,1
2,Kmeans,0.470898,1
2,Kmeans,0.534579,1
2,Kmeans,0.138921,0
2,Kmeans,0.556152,0
2,Kmeans,0.083318,1
2,Kmeans,0.509724,0
2,Kmeans,0.469459,1
2,Kmeans,0.584951,0
2,Kmeans,0.332668,0
2,Kmeans,0.525349,0
2,Kmeans,0.450555,0
2,Kmeans,0.092051,1
2,Kmeans,0.532133,1
2,Kmeans,0.604811,0
2,Kmeans,0.486917,0
2,Kmeans,0.394895,0
2,Kmeans,0.399405,1
2,Kmeans,0.116199,0
2,Kmeans,0.034875,1
2,Kmeans,0.522317,0
2,Kmeans,0.383887,1
2,Kmeans,0.571087,0
2,Kmeans,0.399192,1
2,Kmeans,0.219541,1
2,Kmeans,0.588108,0
2,Kmeans,0.229356,1
2,Kmeans,0.414354,1
2,Kmeans,0.311062,1
2,Kmeans,0.574763,0
2,Kmeans,0.409941,1
2,Kmeans,0.470285,1
2,Kmeans,0.556796,0
2,Kmeans,0.383124,1
2,Kmeans,0.522598,1
2,Kmeans,0.349339,0
2,Kmeans,0.472543,0
2,Kmeans,0.029644,1
2,Kmeans,0.415969,1
2,Kmeans,0.437219,0
2,Kmeans,0.523326,1
2,Kmeans,0.49317,1
2,Kmeans,0.134374,0
2,Kmeans,0.493117,0
2,Kmeans,-0.038484,1
2,Kmeans,0.427928,0
2,Kmeans,0.604053,0
2,Kmeans,0.555277,0
2,Kmeans,0.502143,1
2,Kmeans,0.200315,1
2,Kmeans,0.312329,1
2,Kmeans,0.486719,0
2,Kmeans,0.395307,1
2,Kmeans,0.572715,0
2,Kmeans,0.229433,1
2,Kmeans,0.56572,0
2,Kmeans,0.251503,1
2,Kmeans,0.321116,1
2,Kmeans,0.312476,1
2,Kmeans,0.485271,1
2,Kmeans,0.322176,1
2,Kmeans,0.25828,1
2,Kmeans,0.603426,0
2,Kmeans,0.473536,0
2,Kmeans,0.071482,1
2,Kmeans,0.29196,0
2,Kmeans,0.499764,1
