k,type,score,label
2,Kmeans,0.442563,0
2,Kmeans,0.532166,0
2,Kmeans,0.437835,0
2,Kmeans,0.614082,0
2,Kmeans,0.247487,1
2,Kmeans,0.531372,1
2,Kmeans,0.51,0
2,Kmeans,0.404877,0
2,Kmeans,0.522736,0
2,Kmeans,0.565418,0
2,Kmeans,0.615712,0
2,Kmeans,0.487875,1
2,Kmeans,0.53051,1
2,Kmeans,0.441421,0
2,Kmeans,0.41957,0
2,Kmeans,0.453546,0
2,Kmeans,0.402241,0
2,Kmeans,0.570502,0
2,Kmeans,0.451785,1
2,Kmeans,0.514749,1
2,Kmeans,0.511934,0
2,Kmeans,0.56323,0
2,Kmeans,0.468163,0
2,Kmeans,0.378438,1
2,Kmeans,0.380243,1
2,Kmeans,0.620172,0
2,Kmeans,0.405288,0
2,Kmeans,0.294299,0
2,Kmeans,0.615353,0
2,Kmeans,0.475393,0
2,Kmeans,0.438465,0
2,Kmeans,0.120302,1
2,Kmeans,0.47136,0
2,Kmeans,0.576251,0
2,Kmeans,0.218172,0
2,Kmeans,0.51103,0
2,Kmeans,0.301996,1
2,Kmeans,0.573105,0
2,Kmeans,0.48815,0
2,Kmeans,0.510312,0
2,Kmeans,0.5631,0
2,Kmeans,0.290844,1
2,Kmeans,0.270549,1
2,Kmeans,0.498955,0
2,Kmeans,0.333611,1
2,Kmeans,0.276451,1
2,Kmeans,0.43637,1
2,Kmeans,0.436684,1
2,Kmeans,0.443698,0
2,Kmeans,0.531656,0
2,Kmeans,0.459031,0
2,Kmeans,0.504458,0
2,Kmeans,0.545376,0
2,Kmeans,0.412269,0
2,Kmeans,0.428131,0
2,Kmeans,0.497555,0
2,Kmeans,0.54441,0
2,Kmeans,0.601107,0
2,Kmeans,0.474252,0
2,Kmeans,0.476869,0
2,Kmeans,0.486702,0
2,Kmeans,0.519798,0
2,Kmeans,0.593258,0
2,Kmeans,0.523599,0
2,Kmeans,0.433677,0
2,Kmeans,0.490127,1
2,Kmeans,0.246408,0
2,Kmeans,0.574247,0
2,Kmeans,0.536865,0
2,Kmeans,0.592222,0
2,Kmeans,0.536769,0
2,Kmeans,0.382171,0
2,Kmeans,0.576505,0
2,Kmeans,0.220914,0
2,Kmeans,0.505321,0
2,Kmeans,0.511966,0
2,Kmeans,0.463559,0
2,Kmeans,0.451716,1
2,Kmeans,0.475953,1
2,Kmeans,0.324452,0
2,Kmeans,0.624687,0
2,Kmeans,0.356933,0
2,Kmeans,0.363671,0
2,Kmeans,0.601155,0
2,Kmeans,0.376914,0
2,Kmeans,0.53386,0
2,Kmeans,0.339478,1
2,Kmeans,0.576187,0
2,Kmeans,0.603291,0
2,Kmeans,0.461448,0
2,Kmeans,0.367521,1
2,Kmeans,0.548201,0
2,Kmeans,0.487508,1
2,Kmeans,0.460658,1
2,Kmeans,0.602896,0
2,Kmeans,0.301921,1
2,Kmeans,0.14554,0
2,Kmeans,0.49548,0
2,Kmeans,0.515066,0
2,Kmeans,0.405624,0
2,Kmeans,0.443657,0
2,Kmeans,0.55774,0
2,Kmeans,0.163326,1
2,Kmeans,0.554928,1
2,Kmeans,0.315268,1
2,Kmeans,0.439216,0
2,Kmeans,0.336796,1
2,Kmeans,0.587945,0
2,Kmeans,0.480719,1
2,Kmeans,0.554555,0
2,Kmeans,0.540352,0
2,Kmeans,0.450804,0
2,Kmeans,0.568219,0
2,Kmeans,0.479154,0
2,Kmeans,0.455038,0
2,Kmeans,0.556368,0
2,Kmeans,0.625553,0
2,Kmeans,0.553866,0
2,Kmeans,0.17842,1
2,Kmeans,0.512343,0
2,Kmeans,0.562589,0
2,Kmeans,0.496445,0
2,Kmeans,0.531406,0
2,Kmeans,0.573758,0
2,Kmeans,0.506913,1
2,Kmeans,0.608088,0
2,Kmeans,0.539692,0
2,Kmeans,0.446146,1
2,Kmeans,0.562604,0
2,Kmeans,0.237212,1
2,Kmeans,0.531537,0
2,Kmeans,0.538656,0
2,Kmeans,0.38687,0
2,Kmeans,0.598848,0
2,Kmeans,0.453198,0
2,Kmeans,0.356306,1
2,Kmeans,0.46267,1
2,Kmeans,0.527956,0
2,Kmeans,0.598919,0
2,Kmeans,0.408657,1
2,Kmeans,0.563328,0
2,Kmeans,0.425401,0
2,Kmeans,0.584728,0
2,Kmeans,0.331226,1
2,Kmeans,0.581701,0
2,Kmeans,0.521042,1
2,Kmeans,0.554779,0
2,Kmeans,0.457379,0
2,Kmeans,0.14133,1
2,Kmeans,0.319641,1
2,Kmeans,0.597281,0
2,Kmeans,0.321056,1
2,Kmeans,0.378489,0
2,Kmeans,0.56518,0
2,Kmeans,0.524113,0
2,Kmeans,0.443529,1
2,Kmeans,0.493394,0
2,Kmeans,0.52456,0
2,Kmeans,0.208692,0
2,Kmeans,0.390208,1
2,Kmeans,0.576784,0
2,Kmeans,0.423953,1
2,Kmeans,0.4887,0
2,Kmeans,0.485511,0
2,Kmeans,0.519409,1
2,Kmeans,0.247468,1
2,Kmeans,0.424633,0
2,Kmeans,0.471785,0
2,Kmeans,0.405507,0
2,Kmeans,0.360214,0
2,Kmeans,0.482158,0
2,Kmeans,0.527871,0
2,Kmeans,0.445156,1
2,Kmeans,0.370613,1
2,Kmeans,0.532464,1
2,Kmeans,0.459803,1
2,Kmeans,0.286483,1
2,Kmeans,0.535733,1
2,Kmeans,0.529108,0
2,Kmeans,0.444973,0
2,Kmeans,0.550965,0
2,Kmeans,0.500258,0
2,Kmeans,0.465526,1
2,Kmeans,0.457058,0
2,Kmeans,0.510142,1
2,Kmeans,0.558852,0
2,Kmeans,0.485996,0
2,Kmeans,0.481348,0
2,Kmeans,0.358911,0
2,Kmeans,0.30005,0
2,Kmeans,0.566716,0
2,Kmeans,0.595433,0
2,Kmeans,0.565549,0
2,Kmeans,0.471784,0
2,Kmeans,0.543214,0
2,Kmeans,0.387625,0
2,Kmeans,0.365417,0
2,Kmeans,0.524061,0
2,Kmeans,0.4864,0
2,Kmeans,0.453733,1
2,Kmeans,0.569975,0
2,Kmeans,0.429109,0
2,Kmeans,0.406568,1
2,Kmeans,0.611098,0
2,Kmeans,0.484088,1
2,Kmeans,0.438454,0
2,Kmeans,0.449036,1
2,Kmeans,0.437234,0
2,Kmeans,0.594963,0
2,Kmeans,0.580619,0
2,Kmeans,0.576553,0
2,Kmeans,0.370313,0
2,Kmeans,0.591198,0
2,Kmeans,0.523451,0
2,Kmeans,0.617442,0
2,Kmeans,0.515855,0
2,Kmeans,0.475662,0
2,Kmeans,0.55111,0
2,Kmeans,0.437877,0
2,Kmeans,0.52368,0
2,Kmeans,0.4505,1
2,Kmeans,0.474039,0
2,Kmeans,0.593652,0
2,Kmeans,0.598573,0
2,Kmeans,0.607474,0
2,Kmeans,0.469177,0
2,Kmeans,0.377307,1
2,Kmeans,0.550632,0
2,Kmeans,0.447389,0
2,Kmeans,0.519716,0
2,Kmeans,0.526335,0
2,Kmeans,0.531166,1
2,Kmeans,0.553218,0
2,Kmeans,0.402668,0
2,Kmeans,0.604792,0
2,Kmeans,0.50828,0
2,Kmeans,0.511273,0
2,Kmeans,0.429216,0
2,Kmeans,0.570978,0
2,Kmeans,0.565231,0
2,Kmeans,0.480726,0
2,Kmeans,0.563226,0
2,Kmeans,0.528866,0
2,Kmeans,0.557643,0
2,Kmeans,0.619107,0
2,Kmeans,0.344468,0
2,Kmeans,0.529089,0
2,Kmeans,0.489681,0
2,Kmeans,0.550091,0
2,Kmeans,0.540008,0
2,Kmeans,0.556517,0
2,Kmeans,0.4463,0
2,Kmeans,0.288766,1
2,Kmeans,0.549495,1
2,Kmeans,0.566737,0
2,Kmeans,0.549382,0
2,Kmeans,0.519507,0
2,Kmeans,0.548727,1
2,Kmeans,0.532336,0
2,Kmeans,0.553703,1
2,Kmeans,0.440625,0
2,Kmeans,0.610679,0
2,Kmeans,0.489512,0
2,Kmeans,0.423531,1
2,Kmeans,0.435766,0
2,Kmeans,0.432432,0
2,Kmeans,0.408191,0
2,Kmeans,0.429819,1
2,Kmeans,0.542915,0
2,Kmeans,0.58435,0
2,Kmeans,0.452971,0
2,Kmeans,0.183883,0
2,Kmeans,0.53397,0
2,Kmeans,0.610338,0
2,Kmeans,0.45197,0
2,Kmeans,0.559858,0
2,Kmeans,0.599739,0
2,Kmeans,0.336069,1
2,Kmeans,0.440746,1
2,Kmeans,0.6184,0
2,Kmeans,0.488394,1
2,Kmeans,0.514815,1
2,Kmeans,0.53194,0
2,Kmeans,0.588692,0
2,Kmeans,0.565228,0
2,Kmeans,0.486323,1
2,Kmeans,0.473009,1
2,Kmeans,0.026822,0
2,Kmeans,0.470385,1
2,Kmeans,0.62391,0
2,Kmeans,0.364869,0
2,Kmeans,0.412288,1
2,Kmeans,0.338886,0
2,Kmeans,0.520566,0
2,Kmeans,0.539724,0
2,Kmeans,0.560896,0
2,Kmeans,0.545301,0
2,Kmeans,0.554972,0
2,Kmeans,0.277636,0
2,Kmeans,0.594177,0
2,Kmeans,0.515197,0
2,Kmeans,0.494142,0
2,Kmeans,0.446153,1
2,Kmeans,0.618835,0
2,Kmeans,0.496685,0
2,Kmeans,0.361827,0
2,Kmeans,0.382591,1
2,Kmeans,0.50695,0
2,Kmeans,0.325745,1
2,Kmeans,0.318739,0
2,Kmeans,0.533444,0
2,Kmeans,0.348426,1
2,Kmeans,0.499925,0
2,Kmeans,0.617251,0
2,Kmeans,0.442413,1
2,Kmeans,0.434344,0
2,Kmeans,0.533981,1
2,Kmeans,0.380624,0
2,Kmeans,0.490596,0
2,Kmeans,0.608671,0
2,Kmeans,0.479907,0
2,Kmeans,0.128989,0
2,Kmeans,0.437446,0
2,Kmeans,0.621907,0
2,Kmeans,0.394221,0
2,Kmeans,0.118044,1
2,Kmeans,0.578371,0
2,Kmeans,0.591781,0
2,Kmeans,0.178804,1
2,Kmeans,0.517784,1
2,Kmeans,0.517626,0
2,Kmeans,0.392275,0
2,Kmeans,0.566801,0
2,Kmeans,0.409805,0
2,Kmeans,0.269704,0
2,Kmeans,0.517097,0
2,Kmeans,0.353993,1
2,Kmeans,0.459599,0
2,Kmeans,0.420922,0
2,Kmeans,0.291533,0
2,Kmeans,0.386213,1
2,Kmeans,0.489868,1
2,Kmeans,0.340767,0
2,Kmeans,0.38939,1
2,Kmeans,0.563537,0
2,Kmeans,0.570894,0
2,Kmeans,0.502286,0
2,Kmeans,0.367696,0
2,Kmeans,0.604713,0
2,Kmeans,0.158447,1
2,Kmeans,0.458809,0
2,Kmeans,0.588362,0
2,Kmeans,0.506566,0
2,Kmeans,0.482066,0
2,Kmeans,0.608369,0
2,Kmeans,0.382739,1
2,Kmeans,0.483416,0
2,Kmeans,0.540357,0
2,Kmeans,0.092871,0
2,Kmeans,0.520541,0
2,Kmeans,0.507137,0
2,Kmeans,0.47873,0
2,Kmeans,0.453959,0
2,Kmeans,0.540845,0
2,Kmeans,0.510528,0
2,Kmeans,0.517118,0
2,Kmeans,0.556989,0
2,Kmeans,0.554858,0
2,Kmeans,0.560007,0
2,Kmeans,0.487964,1
2,Kmeans,0.462057,0
2,Kmeans,0.445053,0
2,Kmeans,0.500596,0
2,Kmeans,0.55516,0
2,Kmeans,0.551942,1
2,Kmeans,0.505066,0
2,Kmeans,0.614383,0
2,Kmeans,0.464712,1
2,Kmeans,0.45633,1
2,Kmeans,0.563903,0
2,Kmeans,0.253826,0
2,Kmeans,0.588751,0
2,Kmeans,0.493073,0
2,Kmeans,0.585037,0
2,Kmeans,0.603922,0
2,Kmeans,0.422318,0
2,Kmeans,0.418941,0
2,Kmeans,0.549948,0
2,Kmeans,0.37689,0
2,Kmeans,0.352036,1
2,Kmeans,0.453542,0
2,Kmeans,0.508292,0
2,Kmeans,0.622711,0
2,Kmeans,0.469923,1
2,Kmeans,0.308488,1
2,Kmeans,0.39796,1
2,Kmeans,0.512823,0
2,Kmeans,0.313626,0
2,Kmeans,0.514426,0
2,Kmeans,0.462449,0
2,Kmeans,0.542308,0
2,Kmeans,0.40608,1
2,Kmeans,0.560054,0
2,Kmeans,0.499539,0
2,Kmeans,0.467133,1
2,Kmeans,0.494249,0
2,Kmeans,0.382128,1
2,Kmeans,0.428078,1
2,Kmeans,0.542321,0
2,Kmeans,0.431096,0
2,Kmeans,0.587446,0
2,Kmeans,0.353219,1
2,Kmeans,0.579447,0
2,Kmeans,0.551341,0
2,Kmeans,0.438216,1
2,Kmeans,0.376976,1
2,Kmeans,0.329248,1
2,Kmeans,0.503722,1
2,Kmeans,0.251113,1
2,Kmeans,0.470646,0
2,Kmeans,0.563984,0
2,Kmeans,0.452214,0
2,Kmeans,0.504455,1
2,Kmeans,0.491451,0
2,Kmeans,0.3789,0
2,Kmeans,0.544001,0
2,Kmeans,0.476611,1
2,Kmeans,0.051087,0
2,Kmeans,0.354835,0
2,Kmeans,0.337473,1
2,Kmeans,0.486145,0
2,Kmeans,0.325856,0
2,Kmeans,0.451943,1
2,Kmeans,0.302434,1
2,Kmeans,0.565602,0
2,Kmeans,0.551729,0
2,Kmeans,0.22972,0
2,Kmeans,0.46546,0
2,Kmeans,0.274602,0
2,Kmeans,0.444497,0
2,Kmeans,0.3359,1
2,Kmeans,0.338837,1
2,Kmeans,0.567773,0
2,Kmeans,0.490386,1
2,Kmeans,0.257528,1
2,Kmeans,0.456276,0
2,Kmeans,0.481541,1
2,Kmeans,0.598915,0
2,Kmeans,0.451069,1
2,Kmeans,0.35159,1
2,Kmeans,0.521403,0
2,Kmeans,0.507529,0
2,Kmeans,0.349571,1
2,Kmeans,0.502706,0
2,Kmeans,0.497737,0
2,Kmeans,0.40023,0
2,Kmeans,0.51473,0
2,Kmeans,0.525727,0
2,Kmeans,0.49921,0
2,Kmeans,0.188242,1
2,Kmeans,0.313628,1
2,Kmeans,0.431507,0
2,Kmeans,0.483174,1
2,Kmeans,0.617605,0
2,Kmeans,0.545872,0
2,Kmeans,0.486986,1
2,Kmeans,0.402554,0
2,Kmeans,0.41686,0
2,Kmeans,0.209089,1
2,Kmeans,0.434458,1
2,Kmeans,0.509935,0
2,Kmeans,0.458063,1
2,Kmeans,0.518612,1
2,Kmeans,0.571447,0
2,Kmeans,0.610191,0
2,Kmeans,0.445473,1
2,Kmeans,0.500058,0
2,Kmeans,0.549991,0
2,Kmeans,0.466581,0
2,Kmeans,0.42902,0
2,Kmeans,0.561935,0
2,Kmeans,0.311114,1
2,Kmeans,0.513946,0
2,Kmeans,0.394807,1
2,Kmeans,0.605346,0
2,Kmeans,0.558354,0
2,Kmeans,0.314263,1
2,Kmeans,0.493048,0
2,Kmeans,0.528213,0
2,Kmeans,0.584581,0
2,Kmeans,0.491089,0
2,Kmeans,0.557284,0
2,Kmeans,0.402806,0
2,Kmeans,0.441648,1
2,Kmeans,0.402872,1
2,Kmeans,0.553236,0
2,Kmeans,0.29674,0
2,Kmeans,0.376659,1
2,Kmeans,0.561273,0
2,Kmeans,0.565808,0
2,Kmeans,0.564688,0
2,Kmeans,0.543511,1
2,Kmeans,0.419556,1
2,Kmeans,0.526303,0
2,Kmeans,0.326816,1
2,Kmeans,0.60312,0
2,Kmeans,0.467939,0
2,Kmeans,0.547375,0
2,Kmeans,0.485842,0
2,Kmeans,0.560642,0
2,Kmeans,0.598388,0
2,Kmeans,0.519375,0
2,Kmeans,0.578,0
2,Kmeans,0.517382,0
2,Kmeans,0.548944,0
2,Kmeans,0.534029,0
2,Kmeans,0.463545,0
2,Kmeans,0.420667,0
2,Kmeans,0.50347,0
2,Kmeans,0.41679,0
2,Kmeans,0.584364,0
2,Kmeans,0.273958,1
2,Kmeans,0.397683,1
2,Kmeans,0.500349,0
2,Kmeans,0.526117,0
2,Kmeans,0.511449,0
2,Kmeans,0.552744,0
2,Kmeans,0.423954,0
2,Kmeans,0.469381,0
2,Kmeans,0.551259,0
2,Kmeans,0.579503,0
2,Kmeans,0.465932,0
2,Kmeans,0.56219,0
2,Kmeans,0.559708,0
2,Kmeans,0.467164,0
2,Kmeans,0.434979,0
2,Kmeans,0.50828,1
2,Kmeans,0.452807,0
2,Kmeans,0.360473,1
2,Kmeans,0.483679,1
2,Kmeans,0.4475,0
2,Kmeans,0.43542,1
2,Kmeans,0.252523,0
2,Kmeans,0.298345,0
2,Kmeans,0.549112,0
2,Kmeans,0.455318,0
2,Kmeans,0.526969,0
2,Kmeans,0.623796,0
2,Kmeans,0.333111,0
2,Kmeans,0.415655,0
2,Kmeans,0.376267,0
2,Kmeans,0.40356,1
2,Kmeans,0.580915,0
2,Kmeans,0.529515,0
2,Kmeans,0.418795,1
2,Kmeans,0.594662,0
2,Kmeans,0.520669,0
2,Kmeans,0.34471,0
2,Kmeans,0.435314,0
2,Kmeans,0.605156,0
2,Kmeans,0.331939,1
2,Kmeans,0.354099,1
2,Kmeans,0.452294,0
2,Kmeans,0.467208,1
2,Kmeans,0.519009,0
2,Kmeans,0.401033,0
2,Kmeans,0.546574,0
2,Kmeans,0.512348,0
2,Kmeans,0.489473,1
2,Kmeans,0.519122,0
2,Kmeans,0.473552,0
2,Kmeans,0.420978,1
2,Kmeans,0.561828,0
2,Kmeans,0.368526,1
2,Kmeans,0.485791,0
2,Kmeans,0.473053,0
2,Kmeans,0.567369,0
2,Kmeans,0.309748,0
2,Kmeans,0.505743,0
2,Kmeans,0.540877,0
2,Kmeans,0.350247,1
2,Kmeans,0.300291,1
2,Kmeans,0.375248,0
2,Kmeans,0.566617,0
2,Kmeans,0.579117,0
2,Kmeans,0.456677,0
2,Kmeans,0.574653,0
2,Kmeans,0.501617,0
2,Kmeans,0.470663,0
2,Kmeans,0.482674,0
2,Kmeans,0.532801,0
2,Kmeans,0.425129,1
2,Kmeans,0.505622,0
2,Kmeans,0.510953,0
2,Kmeans,0.592373,0
2,Kmeans,0.297218,0
2,Kmeans,0.348529,1
2,Kmeans,0.349123,0
2,Kmeans,0.585027,0
2,Kmeans,0.59993,0
2,Kmeans,0.36619,0
2,Kmeans,0.527221,0
2,Kmeans,0.471906,0
2,Kmeans,0.545737,0
2,Kmeans,0.425185,0
2,Kmeans,0.399496,1
2,Kmeans,0.443653,1
2,Kmeans,0.270338,1
2,Kmeans,0.447461,1
2,Kmeans,0.480578,0
2,Kmeans,0.444434,0
2,Kmeans,0.4996,0
2,Kmeans,0.380991,0
2,Kmeans,0.513329,1
2,Kmeans,0.584685,0
2,Kmeans,0.580598,0
2,Kmeans,0.286892,0
2,Kmeans,0.432018,0
2,Kmeans,0.459996,0
2,Kmeans,0.430014,0
2,Kmeans,0.508818,0
2,Kmeans,0.503768,1
2,Kmeans,0.420348,1
2,Kmeans,0.4617,1
2,Kmeans,0.40511,1
2,Kmeans,0.487556,0
2,Kmeans,0.464136,1
2,Kmeans,0.485587,0
2,Kmeans,0.414581,1
2,Kmeans,0.540893,0
2,Kmeans,0.544449,0
2,Kmeans,0.607795,0
2,Kmeans,0.528639,0
2,Kmeans,0.56887,0
2,Kmeans,0.592273,0
2,Kmeans,0.506182,0
2,Kmeans,0.474464,0
2,Kmeans,0.608607,0
2,Kmeans,0.59058,0
2,Kmeans,0.469584,0
2,Kmeans,0.522496,0
2,Kmeans,0.50748,1
2,Kmeans,0.606811,0
2,Kmeans,0.530667,1
2,Kmeans,0.477979,0
2,Kmeans,0.527053,0
2,Kmeans,0.42131,0
2,Kmeans,0.450021,1
2,Kmeans,0.412542,0
2,Kmeans,0.466658,1
2,Kmeans,0.603532,0
2,Kmeans,0.270735,0
2,Kmeans,0.56754,0
2,Kmeans,0.411391,0
2,Kmeans,0.53612,1
2,Kmeans,0.564592,0
2,Kmeans,0.607782,0
2,Kmeans,0.548008,0
2,Kmeans,0.452132,0
2,Kmeans,0.519861,0
2,Kmeans,0.498607,0
2,Kmeans,0.599492,0
2,Kmeans,0.538685,0
2,Kmeans,0.586047,0
2,Kmeans,0.334742,0
2,Kmeans,0.572593,0
2,Kmeans,0.527874,0
2,Kmeans,0.592126,0
2,Kmeans,0.225584,0
2,Kmeans,0.459083,0
2,Kmeans,0.593199,0
2,Kmeans,0.571819,0
2,Kmeans,0.391752,0
2,Kmeans,0.500822,0
2,Kmeans,0.518326,1
2,Kmeans,0.462201,0
